match	id_A	token_A	id_B	token_B
0	1-0	per	1-0	per
0	1-1	quattro	1-1	quattro
0	2-0	no	2-0	no
1	_	_	2-1	n~
0	2-1	un	2-2	un
2	2-2	chilo	2-3	kilo
0	2-3	settecento	2-4	settecento
0	2-4	grammi	2-5	grammi
0	2-5	di	2-6	di
0	2-6	pasta	2-7	pasta
0	3-0	eh	3-0	eh
0	3-1	vabbè	3-1	vabbè
0	3-2	ma	3-2	ma
0	3-3	perché	3-3	perché
0	3-4	quello	3-4	quello
0	3-5	il	3-5	il
0	3-6	padre	3-6	padre
0	3-7	se	3-7	se
0	3-8	ne	3-8	ne
0	3-9	mangia	3-9	mangia
0	3-10	assai	3-10	assai
0	3-11	io	3-11	io
0	3-12	so	3-12	so
0	4-0	con	4-0	con
0	4-1	due	4-1	due
0	5-0	il	5-0	il
0	5-1	padre	5-1	padre
1	5-2	va	_	_
2	5-3	e	5-2	man~
0	5-4	ne	5-3	ne
0	5-5	mangia	5-4	mangia
0	5-6	ne	5-5	ne
0	5-7	mangia	5-6	mangia
0	5-8	una	5-7	una
0	5-9	scodella	5-8	scodella
2	5-10	di	5-9	da
0	5-11	insalata	5-10	insalata
0	6-0	eh	6-0	eh
0	7-0	con	7-0	con
0	7-1	due	7-1	due
0	7-2	vasetti	7-2	vasetti
0	7-3	del	8-0	del
0	7-4	pesto	8-1	pesto
0	7-5	quello	8-2	quello
0	7-6	là	8-3	là
0	7-7	barilla	8-4	barilla
1	8-0	rico-	_	_
0	9-0	vabbè	9-0	vabbè
0	9-1	grazie	9-1	grazie
2	9-2	co	9-2	con
0	9-3	settecento	9-3	settecento
0	9-4	grammi	9-4	grammi
0	9-5	di	9-5	di
0	9-6	pasta	9-6	pasta
1	_	_	10-0	rico~
0	10-0	ricotta	11-0	ricotta
0	10-1	e	11-1	e
0	10-2	noci	11-2	noci
0	11-0	non	12-0	non
0	11-1	contenta	12-1	contenta
0	12-0	il	13-0	il
1	_	_	13-1	fior
1	_	_	13-2	di
2	12-1	fiordilatte	13-3	latte
0	12-2	dentro	13-4	dentro
0	13-0	non	14-0	non
0	13-1	contenta	14-1	contenta
0	14-0	il	15-0	il
0	14-1	parmigiano	15-1	parmigiano
0	14-2	sopra	15-2	sopra
0	15-0	e	16-0	e
2	15-1	lo	16-1	non
0	15-2	stona	16-2	stona
0	16-0	non	17-0	non
0	16-1	contenta	17-1	contenta
0	16-2	mi	17-2	mi
0	16-3	ha	17-3	ha
0	16-4	detto	17-4	detto
0	16-5	eh	17-5	eh
0	16-6	se	17-6	se
0	16-7	c'	17-7	c'
0	16-8	avevo	17-8	avevo
0	16-9	le	17-9	le
0	16-10	noci	17-10	noci
0	16-11	mettevo	17-11	mettevo
0	16-12	pure	17-12	pure
0	16-13	le	17-13	le
0	16-14	noci	17-14	noci
0	16-15	sopra	17-15	sopra
1	17-0	ah	_	_
1	17-1	no	_	_
0	18-0	no	18-0	no
2	19-0	che	19-0	marò
2	19-1	bravo	20-0	esagerata
0	20-0	ua	21-0	ua
0	20-1	mi	21-1	mi
0	20-2	piacevano	21-2	piacevano
0	20-3	tanto	21-3	tanto
0	20-4	quelle	21-4	quelle
0	20-5	zucchine	21-5	zucchine
0	20-6	le	21-6	le
0	20-7	avete	21-7	avete
0	20-8	mangiate	21-8	mangiate
0	20-9	tutte	21-9	tutte
0	21-0	mh	22-0	mh
0	22-0	sorry	23-0	sorry
0	22-1	te	24-0	te
0	22-2	le	24-1	le
0	22-3	rifaccio	24-2	rifaccio
0	22-4	prima	24-3	prima
0	22-5	che	24-4	che
0	22-6	te	24-5	te
0	22-7	ne	24-6	ne
0	22-8	vai	24-7	vai
0	23-0	eh	25-0	eh
1	24-0	{ride}	_	_
0	24-1	prima	26-0	prima
0	24-2	che	26-1	che
0	24-3	te	26-2	te
0	24-4	ne	26-3	ne
0	24-5	vai	26-4	vai
0	25-0	mh	27-0	mh
1	26-0	dov'	_	_
0	26-1	è	28-0	è
1	_	_	28-1	lui
0	26-2	che	28-2	che
0	26-3	va	28-3	va
0	26-4	via	28-4	via
0	27-0	sai	29-0	sai
