match	id_A	token_A	id_B	token_B
2	1-0	vabbè	1-0	vabbé
0	1-1	era	1-1	era
0	1-2	leggera	1-2	leggera
0	1-3	però	1-3	però
0	2-0	alla	2-0	alla
1	2-1	fine	_	_
2	3-0	no	2-1	fi-
2	3-1	no	3-0	nonono
0	3-2	è	3-1	è
0	3-3	vero	3-2	vero
0	4-0	sì	4-0	sì
1	_	_	4-1	{P}
0	5-0	non	4-2	non
0	5-1	era	4-3	era
0	5-2	pesantissima	4-4	pesantissima
0	6-0	per	5-0	per
0	6-1	niente	5-1	niente
1	6-2	anzi	_	_
2	7-0	l'	5-2	ha-
0	7-1	unica	6-0	unica
0	7-2	cosa	6-1	cosa
0	7-3	ho	6-2	ho
0	7-4	esagerato	6-3	esagerato
0	7-5	un	6-4	un
0	7-6	po'	6-5	po'
0	7-7	con	6-6	con
0	7-8	l'	6-7	l'
0	7-9	olio	6-8	olio
0	7-10	forse	6-9	forse
0	7-11	però	6-10	però
0	8-0	ma	7-0	ma
0	8-1	nell'	7-1	nell'
0	8-2	impasto	7-2	impasto
0	8-3	no	7-3	no
0	8-4	fuori	7-4	fuori
0	9-0	fuori	8-0	fuori
1	_	_	8-1	{P}
0	10-0	nell'	8-2	nell'
0	10-1	impasto	8-3	impasto
0	10-2	ce	8-4	ce
0	10-3	ne	8-5	ne
0	10-4	ho	8-6	ho
0	10-5	messo	8-7	messo
0	10-6	il	8-8	il
0	10-7	giusto	8-9	giusto
1	11-0	nella	_	_
1	11-1	padella	_	_
0	12-0	però	8-10	però
0	12-1	in	8-11	in
1	_	_	8-12	padella
1	_	_	9-0	nella
0	12-2	padella	9-1	padella
2	13-0	rosa	10-0	x
0	13-1	ha	10-1	ha
0	13-2	detto	10-2	detto
0	13-3	metti	10-3	metti
0	13-4	quello	10-4	quello
0	13-5	là	10-5	là
0	13-6	l'	10-6	l'
0	13-7	olio	10-7	olio
0	13-8	da	10-8	da
0	13-9	friggere	10-9	friggere
0	14-0	così	10-10	così
0	14-1	vengono	10-11	vengono
0	14-2	meglio	10-12	meglio
0	15-0	ho	10-13	ho
0	15-1	detto	10-14	detto
1	_	_	10-15	ok
2	15-2	okay	10-16	{P}
0	16-0	e	10-17	e
0	16-1	ho	10-18	ho
0	16-2	fatto	10-19	fatto
0	16-3	però	10-20	però
0	16-4	praticamente	10-21	praticamente
1	_	_	10-22	ho
2	16-5	x	10-23	f
2	16-6	messo	10-24	pure
2	17-0	cioè	10-25	ho
2	17-1	tutt~	10-26	messo
0	17-2	tutto	10-27	tutto
