match	id_A	token_A	id_B	token_B
0	1-0	bene	1-0	bene
1	1-1	{P}	_	_
0	1-2	allora	1-1	allora
1	1-3	{P}	_	_
0	1-4	intanto	1-2	intanto
1	1-5	{P}	_	_
0	1-6	ero	1-3	ero
0	1-7	curiosa	1-4	curiosa
0	1-8	di	1-5	di
0	1-9	sapere	1-6	sapere
0	1-10	da	1-7	da
0	1-11	quanto	1-8	quanto
0	1-12	tempo	1-9	tempo
0	1-13	c'	1-10	c'
0	1-14	è	1-11	è
0	1-15	questo	1-12	questo
0	1-16	negozio	1-13	negozio
0	1-17	perché	1-14	perché
0	2-0	io	1-15	io
0	2-1	sono	1-16	sono
0	2-2	di	1-17	di
0	2-3	qui	1-18	qui
1	2-4	{P}	_	_
0	2-5	e	1-19	e
0	2-6	frequento	1-20	frequento
0	2-7	un	1-21	un
0	2-8	po'	1-22	po'
0	2-9	questa	1-23	questa
0	2-10	zona	1-24	zona
0	2-11	ma	1-25	ma
0	2-12	non	1-26	non
0	2-13	l'	1-27	l'
0	2-14	avevo	1-28	avevo
0	2-15	mai	1-29	mai
0	2-16	visto	1-30	visto
0	3-0	no	2-0	no
1	_	_	2-1	eh
0	3-1	non	2-2	non
0	3-2	è	2-3	è
0	3-3	così	2-4	così
0	4-0	stranamente	3-0	stranamente
0	5-0	questo	4-0	questo
0	5-1	negozio	4-1	negozio
0	5-2	è	4-2	è
0	5-3	già	4-3	già
0	5-4	da	4-4	da
0	5-5	ventidue	4-5	ventidue
0	5-6	anni	4-6	anni
2	6-0	okay	5-0	ok
0	6-1	quindi	5-1	quindi
0	6-2	non	5-2	non
0	6-3	è	5-3	è
0	6-4	nuovo	5-4	nuovo
0	7-0	sono	6-0	sono
0	7-1	qui	6-1	qui
0	7-2	da	6-2	da
0	7-3	sei	6-3	sei
0	7-4	anni	6-4	anni
0	7-5	no	7-0	no
0	7-6	no	7-1	no
0	7-7	no	7-2	no
0	7-8	questo	7-3	questo
0	7-9	qua	7-4	qua
0	7-10	non	7-5	non
0	7-11	è	7-6	è
0	7-12	nuovo	7-7	nuovo
0	7-13	di	7-8	di
0	7-14	prima	7-9	prima
0	7-15	era	7-10	era
0	7-16	una	7-11	una
0	7-17	casa	7-12	casa
1	_	_	7-13	d'
2	7-18	editrice	7-14	autrice
0	7-19	vaesi	7-15	vaesi
0	8-0	poi	7-16	poi
0	8-1	hanno	7-17	hanno
0	8-2	chiuso	7-18	chiuso
0	8-3	allora	7-19	allora
0	8-4	già	7-20	già
0	8-5	comprato	7-21	comprato
0	8-6	un'	7-22	un'
0	8-7	altra	7-23	altra
0	8-8	persona	7-24	persona
0	8-9	e	7-25	e
1	8-10	è	_	_
0	8-11	fatta	7-26	fatta
0	8-12	copisteria	7-27	copisteria
2	9-0	okay	8-0	ok
0	10-0	poi	9-0	poi
0	10-1	io	9-1	io
0	10-2	sono	9-2	sono
0	10-3	da	9-3	da
0	10-4	terza	9-4	terza
0	10-5	mano	9-5	mano
0	10-6	che	9-6	che
1	_	_	9-7	i
0	10-7	andando	9-8	andando
0	10-8	avanti	9-9	avanti
0	11-0	mhmh	10-0	mhmh
2	11-1	okay	10-1	ok
2	12-0	mh	11-0	mhmh
0	12-1	noi	12-0	noi
0	12-2	siamo	12-1	siamo
0	12-3	venuti	12-2	venuti
0	12-4	qui	12-3	qui
0	12-5	a	12-4	a
0	12-6	chiedere	12-5	chiedere
0	12-7	a	12-6	a
0	12-8	te	12-7	te
0	12-9	la	12-8	la
0	12-10	disponibilità	12-9	disponibilità
0	12-11	perché	12-10	perché
1	12-12	il-	_	_
2	12-13	l-	12-11	il
0	12-14	la	12-12	la
0	12-15	verità	12-13	verità
0	12-16	è	12-14	è
0	12-17	che	12-15	che
0	12-18	siamo	12-16	siamo
0	12-19	andati	12-17	andati
0	12-20	alla	12-18	alla
0	12-21	copisteria	12-19	copisteria
0	12-22	di	12-20	di
0	12-23	via	12-21	via
0	12-24	del	12-22	del
0	12-25	guasto	12-23	guasto
1	_	_	12-24	a
1	_	_	12-25	chiedere
1	_	_	12-26	e
1	_	_	12-27	i
1	_	_	12-28	ragazzi
1	_	_	12-29	ci
1	_	_	12-30	hanno
1	_	_	12-31	detto
1	_	_	12-32	che
1	_	_	12-33	dovremmo
1	_	_	12-34	assolutamente
0	13-0	sì	13-0	sì
0	14-0	a	14-0	a
0	14-1	chiedere	14-1	chiedere
0	15-0	mhmh	15-0	mhmh
0	16-0	e	16-0	e
0	16-1	i	16-1	i
0	16-2	ragazzi	16-2	ragazzi
0	16-3	ci	16-3	ci
0	16-4	hanno	16-4	hanno
0	16-5	detto	16-5	detto
0	16-6	che	16-6	che
0	16-7	dovevamo	16-7	dovevamo
0	16-8	assolutamente	16-8	assolutamente
0	16-9	venire	16-9	venire
0	16-10	da	16-10	da
0	16-11	te	16-11	te
0	17-0	beh	17-0	beh
0	17-1	eh	17-1	eh
0	17-2	sì	17-2	sì
0	17-3	perché	17-3	perché
0	17-4	loro	17-4	loro
0	17-5	non	17-5	non
0	17-6	è	17-6	è
0	17-7	non	17-7	non
0	17-8	è	17-8	è
1	17-9	mh	_	_
2	17-10	abbas-	17-9	abbasta-
0	17-11	cioè	17-10	cioè
0	17-12	loro	17-11	loro
0	17-13	non	17-12	non
1	17-14	mh	_	_
0	17-15	loro	18-0	loro
0	17-16	sono	18-1	sono
2	17-17	bravi'	18-2	bravi
0	17-18	ma	18-3	ma
0	17-19	non	18-4	non
0	17-20	sono	18-5	sono
0	17-21	bravi	18-6	bravi
0	17-22	per	18-7	per
0	18-0	rispondere	18-8	rispondere
0	18-1	a	18-9	a
0	18-2	un	18-10	un
0	18-3	sacco	18-11	sacco
0	18-4	di	18-12	di
0	18-5	domande	18-13	domande
0	18-6	che	18-14	che
0	18-7	anche	18-15	anche
0	18-8	non	18-16	non
0	18-9	sono	18-17	sono
0	18-10	bravi	18-18	bravi
0	18-11	in	18-19	in
0	18-12	italiano	18-20	italiano
1	18-13	pro-	_	_
2	18-14	in	18-21	proprio
2	18-15	poche	18-22	poco
0	18-16	parole	18-23	parole
1	18-17	sì	_	_
1	19-0	mh	_	_
2	20-0	okay	19-0	ok
0	20-1	quindi	19-1	quindi
0	20-2	forse	19-2	forse
0	20-3	forse	19-3	forse
0	20-4	il	19-4	il
0	20-5	problema	19-5	problema
0	20-6	era	19-6	era
0	20-7	quello	19-7	quello
1	_	_	20-0	sì
0	20-8	non	21-0	non
0	20-9	non	21-1	non
0	20-10	abbiamo	21-2	abbiamo
0	20-11	capito	21-3	capito
0	20-12	se	21-4	se
0	20-13	erano	21-5	erano
0	20-14	preoccupati	21-6	preoccupati
0	20-15	perché	21-7	perché
1	21-0	sì	_	_
0	22-0	no	22-0	no
0	22-1	non	22-1	non
2	22-2	so-	22-2	sono
0	22-3	non	22-3	non
0	22-4	è	22-4	è
0	22-5	preoccupati	22-5	preoccupati
0	22-6	però	22-6	però
0	22-7	eh	22-7	eh
0	22-8	lo	22-8	lo
0	22-9	sai	22-9	sai
0	22-10	che	22-10	che
0	22-11	quando	22-11	quando
0	22-12	qualcuno	22-12	qualcuno
0	22-13	che	22-13	che
1	22-14	mh	_	_
0	22-15	non	22-14	non
0	22-16	capisce	22-15	capisce
0	22-17	cosa	22-16	cosa
0	22-18	è	22-17	è
0	22-19	la	22-18	la
0	22-20	domanda	22-19	domanda
0	23-0	mhmh	23-0	mhmh
0	24-0	e	24-0	e
0	24-1	quale	24-1	quale
0	24-2	che	24-2	che
0	24-3	è	24-3	è
0	24-4	la	24-4	la
2	24-5	ri-	24-5	sp-
0	24-6	risposta	24-6	risposta
0	24-7	che	24-7	che
0	24-8	sta	24-8	sta
0	24-9	facendo	24-9	facendo
0	24-10	in	24-10	in
0	24-11	un'	24-11	un'
0	24-12	altra	24-12	altra
0	24-13	lingua	24-13	lingua
0	24-14	che	24-14	che
0	24-15	lui	24-15	lui
0	24-16	non	24-16	non
0	24-17	è	24-17	è
0	24-18	abbastanza	24-18	abbastanza
0	24-19	brava	24-19	brava
1	25-0	mhmh	_	_
0	26-0	allora	24-20	allora
0	26-1	è	24-21	è
0	26-2	una	24-22	una
0	26-3	problema	24-23	problema
1	26-4	per-	_	_
1	26-5	{P}	_	_
2	26-6	per	24-24	perciò
2	26-7	cioè	24-25	è
0	26-8	una	24-26	una
0	26-9	persona	24-27	persona
0	26-10	no	24-28	no
1	27-0	mhmh	_	_
1	28-0	mhmh	_	_
0	29-0	mhmh	25-0	mhmh
0	29-1	sì	26-0	sì
0	29-2	forse	26-1	forse
1	30-0	cioè	_	_
1	30-1	ecco	_	_
0	30-2	perciò	27-0	perciò
0	30-3	che	27-1	che
1	_	_	27-2	ha
2	30-4	x	27-3	diffi-
0	31-0	forse	28-0	forse
0	31-1	è	28-1	è
0	31-2	stato	28-2	stato
0	31-3	per	28-3	per
0	31-4	quello	28-4	quello
0	32-0	sì	29-0	sì
0	33-0	e	30-0	e
0	33-1	stamattina	30-1	stamattina
0	33-2	noi	30-2	noi
0	33-3	siamo	30-3	siamo
0	33-4	andate	30-4	andate
0	33-5	in	30-5	in
0	34-0	zona	31-0	zona
0	35-0	praticamente	32-0	praticamente
0	35-1	tutti	32-1	tutti
0	35-2	i	32-2	i
0	35-3	negozi	32-3	negozi
0	35-4	di	32-4	di
0	35-5	via	32-5	via
0	35-6	san	32-6	san
0	35-7	vitale	32-7	vitale
1	35-8	a	_	_
1	35-9	chiedere	_	_
0	36-0	sì	33-0	sì
0	36-1	nessuno	33-1	nessuno
0	36-2	che	33-2	che
0	36-3	non	33-3	non
0	36-4	ti	33-4	ti
0	36-5	ha	33-5	ha
0	36-6	detto	33-6	detto
0	36-7	che	33-7	che
0	36-8	c'	33-8	c'
0	36-9	è	33-9	è
1	_	_	34-0	a
1	_	_	34-1	chiedere
0	36-10	sì	35-0	sì
0	36-11	perché	35-1	perché
0	36-12	hanno	35-2	hanno
0	36-13	paura	35-3	paura
0	36-14	per	35-4	per
0	36-15	perché	35-5	perché
1	36-16	{P}	_	_
0	36-17	non	35-6	non
0	36-18	lo	35-7	lo
1	_	_	35-8	s-
0	36-19	non	35-9	non
0	36-20	si	35-10	si
0	36-21	sa	35-11	sa
0	36-22	cosa	35-12	cosa
0	36-23	succederà	35-13	succederà
0	36-24	dopo	35-14	dopo
0	37-0	mhmh	36-0	mhmh
0	37-1	mh	37-0	mh
0	38-0	infatti	38-0	infatti
0	38-1	sì	38-1	sì
0	38-2	quindi	38-2	quindi
0	38-3	vabbè	38-3	vabbè
0	38-4	ma	38-4	ma
0	38-5	noi	38-5	noi
0	38-6	abbiamo	38-6	abbiamo
0	38-7	provato	38-7	provato
0	38-8	ovviamente	38-8	ovviamente
2	39-0	sì	39-0	assolutamente
0	39-1	assolutamente	39-1	assolutamente
1	_	_	40-0	eh
2	40-0	ehm	41-0	ma
0	40-1	invece	41-1	invece
1	40-2	{P}	_	_
