match	id_A	token_A	id_B	token_B
0	1-0	ci	1-0	ci
0	1-1	sono	1-1	sono
0	1-2	delle	1-2	delle
0	1-3	università	1-3	università
0	2-0	sì	2-0	sì
0	2-1	no	2-1	no
1	_	_	3-0	o
1	_	_	3-1	più
1	_	_	3-2	nella
1	_	_	3-3	capitale
2	2-2	le	4-0	l'
0	2-3	università	4-1	università
0	2-4	è	4-2	è
1	2-5	proprio	_	_
1	2-6	in	_	_
2	2-7	città	4-3	un
2	3-0	o	4-4	po'
0	3-1	più	4-5	più
2	3-2	nella	4-6	in
2	3-3	capita-	4-7	città
2	4-0	ok	5-0	okay
2	4-1	{P}	6-0	x
2	4-2	ok	7-0	okay
2	4-3	ok	7-1	okay
2	4-4	ok	7-2	okay
0	5-0	e	8-0	e
0	5-1	s-	8-1	s-
0	5-2	in	9-0	in
0	5-3	capitale	9-1	capitale
0	5-4	in	10-0	in
0	5-5	capitale	10-1	capitale
2	5-6	ok	10-2	okay
0	5-7	e	11-0	e
0	5-8	se	11-1	se
0	5-9	devi	11-2	devi
1	6-0	di	_	_
1	6-1	in	_	_
1	6-2	capitale	_	_
1	7-0	solo	_	_
1	7-1	che	_	_
2	8-0	va	12-0	x
2	8-1	be'	13-0	vabbè
0	8-2	adesso	13-1	adesso
0	8-3	faccio	13-2	faccio
0	8-4	finire	13-3	finire
1	8-5	qui	_	_
0	9-0	sì	14-0	sì
1	10-0	detali	_	_
1	10-1	così	_	_
1	10-2	che	_	_
2	10-3	ci	15-0	x
2	10-4	vengono	16-0	sta
2	11-0	vengono	16-1	andando
0	11-1	abbastanza	16-2	abbastanza
0	11-2	bene	16-3	bene
0	11-3	no	16-4	no
0	12-0	sì	17-0	sì
1	12-1	{P}	_	_
0	12-2	proviamo	18-0	proviamo
1	_	_	18-1	a
0	12-3	vedere	18-2	vedere
0	12-4	se	18-3	se
0	13-0	allora	19-0	allora
0	13-1	dimmi	19-1	dimmi
0	13-2	la	20-0	la
0	13-3	capitale	20-1	capitale
0	13-4	è	20-2	è
0	13-5	molto	20-3	molto
0	13-6	grande	20-4	grande
0	14-0	la	21-0	la
0	14-1	capitale	21-1	capitale
0	14-2	è	21-2	è
0	14-3	molto	21-3	molto
0	14-4	grande	21-4	grande
1	14-5	{P}	_	_
2	14-6	e	22-0	eh
0	14-7	trecentosei	23-0	trecentosei
0	14-8	virgola	23-1	virgola
0	14-9	quattro	24-0	quattro
2	14-10	e	25-0	eh
0	14-11	chilometri	26-0	chilometri
0	14-12	quadrati	26-1	quadrati
2	15-0	ok	27-0	okay
0	15-1	e	27-1	e
0	15-2	popolazione	28-0	popolazione
1	16-0	in	_	_
2	17-0	e	29-0	eh
0	17-1	quattordici	30-0	quattordici
0	17-2	milioni	30-1	milioni
1	_	_	31-0	eh
0	17-3	quattordici	32-0	quattordici
0	17-4	punto	32-1	punto
0	17-5	quattro	32-2	quattro
0	17-6	milioni	32-3	milioni
0	18-0	cioè	33-0	cioè
0	18-1	bologna	33-1	bologna
0	18-2	è	33-2	è
0	18-3	trecentocinquantamila	34-0	trecentocinquantamila
0	18-4	persone	34-1	persone
2	19-0	beh	35-0	da
