match	id_A	token_A	id_B	token_B
0	1-0	bene	0-0	bene
1	1-1	{P}	_	_
0	1-2	allora	1-0	allora
1	1-3	{P}	_	_
0	1-4	intanto	2-0	intanto
1	1-5	{P}	_	_
0	1-6	ero	3-0	ero
0	1-7	curiosa	3-1	curiosa
0	1-8	di	3-2	di
0	1-9	sapere	3-3	sapere
0	1-10	da	4-0	da
0	1-11	quanto	4-1	quanto
0	1-12	tempo	4-2	tempo
0	1-13	c'	4-3	c'
0	1-14	è	4-4	è
0	1-15	questo	4-5	questo
0	1-16	negozio	4-6	negozio
0	1-17	perché	4-7	perché
0	2-0	io	5-0	io
0	2-1	sono	5-1	sono
0	2-2	di	5-2	di
0	2-3	qui	5-3	qui
0	2-4	e	6-0	e
0	2-5	frequento	6-1	frequento
0	2-6	un	6-2	un
0	2-7	po'	6-3	po'
0	2-8	questa	6-4	questa
0	2-9	zona	6-5	zona
0	2-10	ma	6-6	ma
0	2-11	non	6-7	non
0	2-12	l'	6-8	l'
0	2-13	avevo	6-9	avevo
0	2-14	mai	6-10	mai
0	2-15	visto	6-11	visto
0	3-0	no	7-0	no
0	3-1	non	7-1	non
0	3-2	è	7-2	è
0	3-3	così	7-3	così
0	4-0	stranamente	8-0	stranamente
0	5-0	questo	9-0	questo
0	5-1	negozio	9-1	negozio
0	5-2	è	9-2	è
0	5-3	già	9-3	già
0	5-4	da	9-4	da
0	5-5	ventidue	9-5	ventidue
0	5-6	anni	9-6	anni
2	6-0	ok	10-0	okay
0	6-1	quindi	10-1	quindi
0	6-2	non	10-2	non
0	6-3	è	10-3	è
0	6-4	nuovo	10-4	nuovo
0	7-0	sono	11-0	sono
0	7-1	qui	11-1	qui
0	7-2	da	11-2	da
0	7-3	sei	11-3	sei
0	7-4	anni	11-4	anni
0	8-0	no	11-5	no
0	8-1	no	11-6	no
0	8-2	no	11-7	no
0	8-3	questo	11-8	questo
0	8-4	qua	11-9	qua
0	8-5	non	11-10	non
0	8-6	è	11-11	è
0	8-7	nuovo	11-12	nuovo
0	9-0	di	11-13	di
0	9-1	prima	11-14	prima
0	9-2	era	11-15	era
0	9-3	una	11-16	una
1	9-4	casa	_	_
1	9-5	d'	_	_
1	9-6	autrice	_	_
2	9-7	vaisi	11-17	@nomenegozio
0	10-0	poi	12-0	poi
0	10-1	hanno	12-1	hanno
0	10-2	chiuso	12-2	chiuso
0	10-3	allora	12-3	allora
0	10-4	già	12-4	già
0	10-5	comprato	12-5	comprato
0	10-6	un'	12-6	un'
0	10-7	altra	12-7	altra
0	10-8	persona	12-8	persona
0	10-9	e	12-9	e
0	10-10	è	12-10	è
0	10-11	fatta	12-11	fatta
0	10-12	copisteria	12-12	copisteria
2	11-0	ok	13-0	okay
0	12-0	poi	14-0	poi
0	12-1	io	14-1	io
0	12-2	sono	14-2	sono
0	12-3	da	14-3	da
0	12-4	terza	14-4	terza
0	12-5	mano	14-5	mano
0	12-6	che	14-6	che
1	_	_	14-7	i-
0	12-7	andando	14-8	andando
0	12-8	avanti	14-9	avanti
1	13-0	mh	_	_
2	13-1	mh	15-0	mhmh
2	13-2	ok	15-1	okay
0	14-0	mh	16-0	mh
0	14-1	noi	16-1	noi
0	14-2	siamo	16-2	siamo
0	14-3	venuti	16-3	venuti
0	14-4	qui	16-4	qui
0	14-5	a	16-5	a
0	14-6	chiedere	16-6	chiedere
0	14-7	a	16-7	a
0	14-8	te	16-8	te
0	14-9	la	16-9	la
0	14-10	disponibilità	16-10	disponibilità
0	14-11	perché	16-11	perché
0	14-12	il-	16-12	il-
1	_	_	16-13	l-
2	14-13	l-la	16-14	la
0	14-14	verità	16-15	verità
0	14-15	è	16-16	è
0	14-16	che	16-17	che
0	14-17	siamo	16-18	siamo
0	14-18	andati	16-19	andati
0	14-19	alla	16-20	alla
0	14-20	copisteria	16-21	copisteria
0	14-21	di	16-22	di
1	14-22	via	_	_
1	14-23	del	_	_
2	14-24	guasto	16-23	@nomeluogo
0	15-0	sì	17-0	sì
0	16-0	a	18-0	a
0	16-1	chiedere	18-1	chiedere
2	17-0	mh	19-0	mhmh
0	18-0	e	20-0	e
0	18-1	i	20-1	i
0	18-2	ragazzi	20-2	ragazzi
0	18-3	ci	20-3	ci
0	18-4	hanno	20-4	hanno
0	18-5	detto	20-5	detto
0	18-6	che	20-6	che
2	18-7	dovremmo	20-7	dovevamo
0	18-8	assolutamente	20-8	assolutamente
0	18-9	venire	20-9	venire
0	18-10	da	20-10	da
0	18-11	te	20-11	te
0	19-0	beh	21-0	beh
0	19-1	eh	21-1	eh
0	19-2	sì	21-2	sì
0	19-3	perché	21-3	perché
0	19-4	loro	21-4	loro
0	19-5	non	21-5	non
0	19-6	è	21-6	è
0	19-7	non	21-7	non
0	19-8	è	21-8	è
1	_	_	21-9	mh
2	19-9	abbastanza	21-10	abbas-
0	19-10	cioè	21-11	cioè
0	19-11	loro	21-12	loro
0	19-12	non	21-13	non
0	20-0	mh	21-14	mh
0	20-1	loro	21-15	loro
0	20-2	sono	21-16	sono
2	20-3	bravi'	21-17	bravi
0	20-4	ma	21-18	ma
0	20-5	non	21-19	non
0	20-6	sono	21-20	sono
0	20-7	bravi	21-21	bravi
0	20-8	per	21-22	per
0	20-9	rispondere	22-0	rispondere
0	20-10	a	22-1	a
0	20-11	un	22-2	un
0	20-12	sacco	22-3	sacco
0	20-13	di	22-4	di
0	20-14	domande	22-5	domande
0	20-15	che	22-6	che
0	20-16	anche	22-7	anche
0	20-17	non	22-8	non
0	20-18	sono	22-9	sono
0	20-19	bravi	22-10	bravi
1	21-0	mh	_	_
0	22-0	in	22-11	in
0	22-1	italiano	22-12	italiano
1	_	_	22-13	pro-
2	22-2	proprio	22-14	in
2	22-3	per	22-15	poche
0	22-4	parole	22-16	parole
1	_	_	22-17	sì
1	_	_	23-0	mh
2	23-0	ok	24-0	okay
0	23-1	quindi	24-1	quindi
0	23-2	forse	24-2	forse
0	23-3	forse	24-3	forse
0	23-4	il	24-4	il
0	23-5	problema	24-5	problema
0	23-6	era	24-6	era
0	23-7	quello	24-7	quello
1	_	_	24-8	non
0	23-8	non	24-9	non
