match	id_A	token_A	id_B	token_B
1	_	_	1-0	eh
0	1-0	come	1-1	come
0	1-1	tabacco	1-2	tabacco
0	1-2	no	1-3	no
0	1-3	eh	1-4	eh
0	1-4	di	1-5	di
0	1-5	là	1-6	là
1	1-6	{P}	_	_
0	1-7	lavorando	1-7	lavorando
0	1-8	più	1-8	più
0	1-9	di	1-9	di
1	1-10	tre	_	_
2	1-11	tremila	1-10	tre-tremi:la
0	1-12	persone	1-11	persone
0	1-13	non	1-12	non
0	1-14	sono	1-13	sono
0	1-15	esattamente	1-14	esattamente
0	1-16	o	1-15	o
0	1-17	tremila	1-16	tremila
0	1-18	o	1-17	o
1	1-19	trenta	_	_
2	1-20	mila	1-18	trentamila
0	1-21	ma	1-19	ma
0	1-22	tremila	1-20	tremila
0	1-23	che	1-21	che
0	1-24	facciamo	1-22	facciamo
1	2-0	okay	_	_
1	3-0	mh	_	_
1	3-1	mh	_	_
1	4-0	mh	_	_
1	4-1	mh	_	_
0	5-0	ma	2-0	ma
1	5-1	{P}	_	_
0	5-2	non	2-1	non
0	5-3	si	2-2	si
0	5-4	trovano	2-3	trovano
0	5-5	adesso	2-4	adesso
0	5-6	neanche	2-5	neanche
0	5-7	là	2-6	là
1	5-8	il	_	_
2	5-9	l'	2-7	gli
2	5-10	appartamento	2-8	appartamenti
0	6-0	eh	3-0	eh
0	6-1	esatto	3-1	esatto
0	6-2	te	3-2	te
0	6-3	lo	3-3	lo
0	6-4	era	3-4	era
0	6-5	{P}	3-5	{P}
0	6-6	questo	3-6	questo
0	6-7	che	3-7	che
0	6-8	volevo	3-8	volevo
0	6-9	chiederti	3-9	chiederti
0	7-0	perché	3-10	perché
0	8-0	eh	4-0	eh
0	8-1	sì	4-1	sì
0	9-0	se	5-0	se
0	9-1	tutti	5-1	tutti
0	9-2	vogliono	5-2	vogliono
0	9-3	vivere	5-3	vivere
0	9-4	lì	5-4	lì
0	10-0	sì	6-0	sì
1	10-1	{P}	_	_
0	10-2	non	6-1	non
0	10-3	si	6-2	si
0	10-4	trovano	6-3	trovano
0	10-5	appartamenti	6-4	appartamenti
1	10-6	{P}	_	_
0	10-7	la	6-5	la
0	10-8	verità	6-6	verità
1	_	_	6-7	piuttosto
1	_	_	6-8	che
1	_	_	6-9	ci
1	_	_	6-10	sono
1	_	_	6-11	un
1	_	_	6-12	sacco
2	11-0	mh	6-13	di
2	11-1	mh	6-14	gente
2	12-0	mh	7-0	mhmh
2	12-1	mh	8-0	mhmh
0	13-0	piuttosto	9-0	piuttosto
0	13-1	che	9-1	che
0	13-2	ci	9-2	ci
0	13-3	sono	9-3	sono
0	13-4	un	9-4	un
0	13-5	sacco	9-5	sacco
0	13-6	di	9-6	di
0	13-7	gente	9-7	gente
0	14-0	come	10-0	come
0	14-1	non	10-1	non
0	14-2	vuole	10-2	vuole
0	14-3	dare	10-3	dare
1	14-4	{P}	_	_
0	14-5	appartamenti	10-4	appartamenti
0	14-6	per	10-5	per
0	14-7	la	10-6	la
0	14-8	famiglia	10-7	famiglia
1	_	_	10-8	{P}
0	15-0	un	10-9	un
0	15-1	po'	10-10	po'
0	15-2	che	10-11	che
0	15-3	danno	10-12	danno
0	15-4	un	10-13	un
0	15-5	po'	10-14	po'
0	15-6	di	10-15	di
0	15-7	persone	10-16	persone
2	15-8	{P}	11-0	mhmh
0	15-9	che	12-0	che
0	15-10	dopo	12-1	dopo
0	15-11	fanno	12-2	fanno
0	15-12	la	12-3	la
0	15-13	storia	12-4	storia
1	16-0	mh	_	_
1	16-1	mh	_	_
