match	id_A	token_A	id_B	token_B
0	1-0	bene	1-0	bene
0	1-1	{P}	1-1	{P}
0	1-2	allora	1-2	allora
0	1-3	{P}	1-3	{P}
0	1-4	intanto	1-4	intanto
0	1-5	{P}	1-5	{P}
0	1-6	ero	1-6	ero
0	1-7	curiosa	1-7	curiosa
0	1-8	di	1-8	di
0	1-9	sapere	1-9	sapere
0	1-10	da	1-10	da
0	1-11	quanto	1-11	quanto
0	1-12	tempo	1-12	tempo
0	1-13	c'	1-13	c'
0	1-14	è	1-14	è
0	1-15	questo	1-15	questo
0	1-16	negozio	1-16	negozio
0	1-17	perché	1-17	perché
0	2-0	io	2-0	io
0	2-1	sono	2-1	sono
0	2-2	di	2-2	di
0	2-3	qui	2-3	qui
1	2-4	{P}	_	_
0	2-5	e	2-4	e
0	2-6	frequento	2-5	frequento
0	2-7	un	2-6	un
0	2-8	po'	2-7	po'
0	2-9	questa	2-8	questa
0	2-10	zona	2-9	zona
0	2-11	ma	2-10	ma
0	2-12	non	2-11	non
0	2-13	l'	2-12	l'
0	2-14	avevo	2-13	avevo
0	2-15	mai	2-14	mai
0	2-16	visto	2-15	visto
0	3-0	no	3-0	no
0	3-1	non	3-1	non
0	3-2	è	3-2	è
0	3-3	così	3-3	così
0	4-0	stranamente	4-0	stranamente
0	5-0	questo	5-0	questo
0	5-1	negozio	5-1	negozio
0	5-2	è	5-2	è
0	5-3	già	5-3	già
0	5-4	da	5-4	da
0	5-5	ventidue	5-5	ventidue
0	5-6	anni	5-6	anni
2	6-0	okay	6-0	ok
0	6-1	quindi	6-1	quindi
0	6-2	non	6-2	non
0	6-3	è	6-3	è
0	6-4	nuovo	6-4	nuovo
0	7-0	sono	7-0	sono
0	7-1	qui	7-1	qui
0	7-2	da	7-2	da
0	7-3	sei	7-3	sei
0	7-4	anni	7-4	anni
0	7-5	no	8-0	no
0	7-6	no	8-1	no
0	7-7	no	8-2	no
0	7-8	questo	8-3	questo
0	7-9	qua	8-4	qua
0	7-10	non	8-5	non
0	7-11	è	8-6	è
0	7-12	nuovo	8-7	nuovo
0	7-13	di	9-0	di
0	7-14	prima	9-1	prima
0	7-15	era	9-2	era
0	7-16	una	9-3	una
0	7-17	casa	9-4	casa
1	_	_	9-5	d'
2	7-18	editrice	9-6	autrice
2	7-19	vaesi	9-7	vaisi
0	8-0	poi	10-0	poi
0	8-1	hanno	10-1	hanno
0	8-2	chiuso	10-2	chiuso
0	8-3	allora	10-3	allora
0	8-4	già	10-4	già
0	8-5	comprato	10-5	comprato
0	8-6	un'	10-6	un'
0	8-7	altra	10-7	altra
0	8-8	persona	10-8	persona
0	8-9	e	10-9	e
0	8-10	è	10-10	è
0	8-11	fatta	10-11	fatta
0	8-12	copisteria	10-12	copisteria
2	9-0	okay	11-0	ok
0	10-0	poi	12-0	poi
0	10-1	io	12-1	io
0	10-2	sono	12-2	sono
0	10-3	da	12-3	da
0	10-4	terza	12-4	terza
0	10-5	mano	12-5	mano
0	10-6	che	12-6	che
0	10-7	andando	12-7	andando
0	10-8	avanti	12-8	avanti
1	_	_	13-0	mh
2	11-0	mhmh	13-1	mh
2	11-1	okay	13-2	ok
0	12-0	mh	14-0	mh
0	12-1	noi	14-1	noi
0	12-2	siamo	14-2	siamo
0	12-3	venuti	14-3	venuti
0	12-4	qui	14-4	qui
0	12-5	a	14-5	a
0	12-6	chiedere	14-6	chiedere
0	12-7	a	14-7	a
0	12-8	te	14-8	te
0	12-9	la	14-9	la
0	12-10	disponibilità	14-10	disponibilità
0	12-11	perché	14-11	perché
0	12-12	il-	14-12	il-
1	12-13	l-	_	_
2	12-14	la	14-13	l-la
0	12-15	verità	14-14	verità
0	12-16	è	14-15	è
0	12-17	che	14-16	che
0	12-18	siamo	14-17	siamo
0	12-19	andati	14-18	andati
0	12-20	alla	14-19	alla
0	12-21	copisteria	14-20	copisteria
0	12-22	di	14-21	di
0	12-23	via	14-22	via
0	12-24	del	14-23	del
0	12-25	guasto	14-24	guasto
0	13-0	sì	15-0	sì
0	14-0	a	16-0	a
0	14-1	chiedere	16-1	chiedere
2	15-0	mhmh	17-0	mh
0	16-0	e	18-0	e
0	16-1	i	18-1	i
0	16-2	ragazzi	18-2	ragazzi
0	16-3	ci	18-3	ci
0	16-4	hanno	18-4	hanno
0	16-5	detto	18-5	detto
0	16-6	che	18-6	che
2	16-7	dovevamo	18-7	dovremmo
0	16-8	assolutamente	18-8	assolutamente
0	16-9	venire	18-9	venire
0	16-10	da	18-10	da
0	16-11	te	18-11	te
0	17-0	beh	19-0	beh
0	17-1	eh	19-1	eh
0	17-2	sì	19-2	sì
0	17-3	perché	19-3	perché
0	17-4	loro	19-4	loro
0	17-5	non	19-5	non
0	17-6	è	19-6	è
0	17-7	non	19-7	non
0	17-8	è	19-8	è
1	17-9	mh	_	_
