match	id_A	token_A	id_B	token_B
0	1-0	persone	1-0	persone
0	1-1	che	1-1	che
0	1-2	magari	1-2	magari
0	1-3	puoi	1-3	puoi
0	1-4	avere	1-4	avere
0	1-5	incontrato	1-5	incontrato
0	1-6	un	1-6	un
0	1-7	po'	1-7	po'
2	2-0	mh	2-0	ah
0	3-0	bah	3-0	bah
1	3-1	eh	_	_
2	4-0	si	3-1	ehm
2	4-1	cioè	4-0	c-
0	4-2	è	4-1	è
0	4-3	sempre	4-2	sempre
0	4-4	pieno	4-3	pieno
1	_	_	4-4	di
2	4-5	dipersone	4-5	persone
0	4-6	che	4-6	che
0	4-7	fanno	4-7	fanno
0	4-8	l'	4-8	l'
0	4-9	elemosina	4-9	elemosina
0	4-10	sotto	4-10	sotto
0	4-11	i	4-11	i
0	4-12	portici	4-12	portici
0	5-0	mhmh	5-0	mhmh
0	6-0	soprattutto	6-0	soprattutto
0	6-1	su	6-1	su
0	6-2	via	6-2	via
0	6-3	indipendenza	6-3	indipendenza
0	6-4	ce	6-4	ce
0	6-5	ne	6-5	ne
0	6-6	sono	6-6	sono
0	6-7	diversi	6-7	diversi
0	7-0	sì	7-0	sì
0	7-1	è	7-1	è
0	7-2	vero	7-2	vero
0	8-0	anche	8-0	anche
0	8-1	sotto	8-1	sotto
0	8-2	i	8-2	i
0	8-3	portici	8-3	portici
0	8-4	di	8-4	di
0	8-5	via	8-5	via
2	9-0	di	9-0	il
0	9-1	viale	9-1	viale
0	10-0	mh	10-0	mh
0	10-1	masini	10-1	masini
0	11-0	perché	11-0	perché
0	11-1	io	11-1	io
0	11-2	passo	11-2	passo
1	_	_	11-3	s-
0	11-3	spesso	11-4	spesso
0	11-4	di	11-5	di
0	11-5	lì	11-6	lì
2	12-0	eh	12-0	ehm
0	13-0	però	13-0	però
1	_	_	13-1	a
2	13-1	apparte	13-2	parte
0	13-2	insomma	13-3	insomma
0	13-3	persone	13-4	persone
1	_	_	14-0	mhmh
0	13-4	che	15-0	che
0	13-5	fanno	15-1	fanno
0	13-6	l'	15-2	l'
0	13-7	elemosina	15-3	elemosina
0	13-8	sì	15-4	sì
0	13-9	mh	16-0	mh
0	13-10	ah	16-1	ah
0	13-11	incontri	16-2	incontri
0	13-12	anche	16-3	anche
0	13-13	molte	16-4	molte
0	13-14	persone	16-5	persone
0	13-15	che	16-6	che
0	13-16	ti	16-7	ti
0	13-17	fermano	16-8	fermano
0	13-18	per	16-9	per
1	14-0	mhmh	_	_
1	15-0	sì	_	_
2	16-0	per	17-0	ti
2	16-1	chiederti	17-1	chiedono
0	16-2	di	17-2	di
0	16-3	fare	17-3	fare
1	_	_	17-4	beneficenza
1	_	_	17-5	{ride}
1	_	_	18-0	sì
1	_	_	18-1	{ride}
2	16-4	beneficienza	18-2	esatto
0	16-5	{ride}	19-0	{ride}
0	16-6	le	19-1	le
0	16-7	classiche	19-2	classiche
0	16-8	persone	19-3	persone
0	16-9	che	19-4	che
0	16-10	sono	19-5	sono
0	16-11	sotto	19-6	sotto
2	16-12	ai	19-7	i
0	16-13	portici	19-8	portici
1	17-0	{ride}	_	_
1	17-1	esatto	_	_
1	18-0	eh	_	_
2	18-1	mh	20-0	ehm
0	18-2	a	20-1	a
0	18-3	volte	20-2	volte
0	18-4	persone	21-0	persone
0	18-5	famose	21-1	famose
0	18-6	ogni	21-2	ogni
0	18-7	tanto	21-3	tanto
0	18-8	una	21-4	una
0	18-9	volta	21-5	volta
0	18-10	ho	21-6	ho
0	18-11	incontrato	21-7	incontrato
2	18-12	piff	21-8	pif
0	18-13	ad	21-9	ad
0	18-14	esempio	21-10	esempio
0	19-0	ah	22-0	ah
0	19-1	ah	22-1	ah
1	_	_	22-2	sì
2	19-2	ah	22-3	sì
2	19-3	sìsìsì	22-4	sì
0	20-0	eh	23-0	eh
1	_	_	23-1	che
2	20-1	x	23-2	ha
0	20-2	un	23-3	un
0	20-3	hotel	23-4	hotel
0	20-4	che	23-5	che
0	20-5	è	23-6	è
0	20-6	lì	23-7	lì
0	20-7	su	23-8	su
0	20-8	via	23-9	via
0	20-9	indipendenza	23-10	indipendenza
0	21-0	anche	24-0	anche
0	21-1	cremonini	24-1	cremonini
0	21-2	dicono	24-2	dicono
0	21-3	che	24-3	che
0	21-4	si	24-4	si
1	21-5	aspetti	_	_
1	21-6	x	_	_
1	21-7	neanche	_	_
1	21-8	io	_	_
2	21-9	mai	24-5	aspetta
0	22-0	cremoni-	25-0	cremoni-
2	22-1	eh	25-1	è
0	22-2	non	25-2	non
0	22-3	l'	25-3	l'
0	22-4	ho	25-4	ho
0	22-5	ancora	25-5	ancora
0	22-6	incontrato	25-6	incontrato
0	22-7	cremonini	25-7	cremonini
0	22-8	{ride}	25-8	{ride}
1	_	_	26-0	x
1	_	_	26-1	neanche
1	_	_	26-2	io
1	_	_	26-3	ohi
0	23-0	però	27-0	però
2	23-1	in	27-1	veramente
2	23-2	questi	27-2	sì
0	23-3	tre	27-3	tre
0	23-4	anni	27-4	anni
0	23-5	perché	27-5	perché
0	23-6	io	27-6	io
0	23-7	sono	27-7	sono
0	23-8	dal	27-8	dal
0	23-9	duemiladiciotto	28-0	duemiladiciotto
1	_	_	28-1	diciannove
2	23-10	x	28-2	ve-
0	23-11	sì	28-3	sì
0	23-12	tre	28-4	tre
0	23-13	anni	28-5	anni
0	23-14	che	28-6	che
0	23-15	sono	28-7	sono
0	23-16	lì	28-8	lì
1	_	_	28-9	e
0	23-17	non	28-10	non
0	23-18	ho	28-11	ho
0	23-19	ancora	28-12	ancora
0	23-20	incrociato	28-13	incrociato
2	23-21	cremonini	28-14	cremoni-
0	23-22	{ride}	28-15	{ride}
2	24-0	vabbè	29-0	beh
0	24-1	magari	29-1	magari
0	24-2	dai	29-2	dai
0	24-3	quest'	29-3	quest'
0	24-4	anno	29-4	anno
0	24-5	sarà	29-5	sarà
0	24-6	l'	29-6	l'
0	24-7	anno	29-7	anno
0	24-8	buono	29-8	buono
0	25-0	ma	30-0	ma
0	25-1	sì	30-1	sì
0	25-2	chissà	30-2	chissà
0	25-3	infatti	30-3	infatti
0	25-4	infatti	30-4	infatti
2	26-0	eh	31-0	e
0	26-1	anche	31-1	anche
1	_	_	31-2	mh
0	26-2	per	32-0	per
0	26-3	il	32-1	il
0	26-4	fatto	32-2	fatto
0	26-5	che	32-3	che
0	26-6	hanno	32-4	hanno
0	26-7	messo	32-5	messo
0	26-8	le	32-6	le
0	26-9	luci	32-7	luci
0	26-10	con	32-8	con
0	26-11	le	32-9	le
0	26-12	scritte	32-10	scritte
0	26-13	delle	32-11	delle
0	26-14	canzoni	32-12	canzoni
0	26-15	cosa	32-13	cosa
