match	id_A	token_A	id_B	token_B
0	1-0	come	1-0	come
2	1-1	tabacco	1-1	tavacco
0	1-2	no	1-2	no
0	1-3	eh	1-3	eh
0	1-4	di	1-4	di
0	1-5	là	1-5	là
0	1-6	{P}	1-6	{P}
0	1-7	lavorando	1-7	lavorando
0	1-8	più	1-8	più
0	1-9	di	1-9	di
0	1-10	tre	1-10	tre
0	1-11	tremila	1-11	tremila
0	1-12	persone	1-12	persone
0	1-13	non	1-13	non
0	1-14	sono	1-14	sono
0	1-15	esattamente	1-15	esattamente
0	1-16	o	1-16	o
0	1-17	tremila	1-17	tremila
0	1-18	o	1-18	o
0	1-19	trenta	1-19	trenta
0	1-20	mila	1-20	mila
0	1-21	ma	1-21	ma
0	1-22	tremila	1-22	tremila
0	1-23	che	1-23	che
0	1-24	facciamo	1-24	facciamo
0	2-0	okay	2-0	okay
1	3-0	mh	_	_
1	3-1	mh	_	_
2	4-0	mh	3-0	mhmh
2	4-1	mh	4-0	mhmh
0	5-0	ma	5-0	ma
0	5-1	{P}	5-1	{P}
0	5-2	non	5-2	non
0	5-3	si	5-3	si
0	5-4	trovano	5-4	trovano
0	5-5	adesso	5-5	adesso
0	5-6	neanche	5-6	neanche
0	5-7	là	5-7	là
1	5-8	il	_	_
2	5-9	l'	5-8	gli
2	5-10	appartamento	5-9	appartamenti
0	6-0	eh	6-0	eh
0	6-1	esatto	6-1	esatto
0	6-2	te	6-2	te
0	6-3	lo	6-3	lo
0	6-4	era	6-4	era
0	6-5	{P}	6-5	{P}
0	6-6	questo	6-6	questo
0	6-7	che	6-7	che
0	6-8	volevo	6-8	volevo
0	6-9	chiederti	6-9	chiederti
0	7-0	perché	7-0	perché
0	8-0	eh	8-0	eh
0	8-1	sì	8-1	sì
0	9-0	se	9-0	se
0	9-1	tutti	9-1	tutti
0	9-2	vogliono	9-2	vogliono
0	9-3	vivere	9-3	vivere
0	9-4	lì	9-4	lì
0	10-0	sì	10-0	sì
0	10-1	{P}	10-1	{P}
0	10-2	non	10-2	non
0	10-3	si	10-3	si
0	10-4	trovano	10-4	trovano
0	10-5	appartamenti	10-5	appartamenti
0	10-6	{P}	10-6	{P}
0	10-7	la	10-7	la
0	10-8	verità	10-8	verità
1	11-0	mh	_	_
1	11-1	mh	_	_
2	12-0	mh	11-0	mhmh
2	12-1	mh	12-0	mhmh
0	13-0	piuttosto	13-0	piuttosto
0	13-1	che	13-1	che
0	13-2	ci	13-2	ci
0	13-3	sono	13-3	sono
0	13-4	un	13-4	un
0	13-5	sacco	13-5	sacco
0	13-6	di	13-6	di
0	13-7	gente	13-7	gente
0	14-0	come	14-0	come
0	14-1	non	14-1	non
0	14-2	vuole	14-2	vuole
0	14-3	dare	14-3	dare
0	14-4	{P}	14-4	{P}
0	14-5	appartamenti	14-5	appartamenti
0	14-6	per	14-6	per
0	14-7	la	14-7	la
0	14-8	famiglia	14-8	famiglia
0	15-0	un	15-0	un
0	15-1	po'	15-1	po'
0	15-2	che	15-2	che
0	15-3	danno	15-3	danno
0	15-4	un	15-4	un
0	15-5	po'	15-5	po'
0	15-6	di	15-6	di
0	15-7	persone	15-7	persone
0	15-8	{P}	15-8	{P}
0	15-9	che	15-9	che
0	15-10	dopo	15-10	dopo
0	15-11	fanno	15-11	fanno
0	15-12	la	15-12	la
0	15-13	storia	15-13	storia
1	16-0	mh	_	_
1	16-1	mh	_	_
1	17-0	mh	_	_
2	17-1	mh	16-0	mhmh
0	18-0	allora	17-0	allora
1	_	_	18-0	mhmh
0	19-0	per	19-0	per
0	19-1	pochi	19-1	pochi
0	19-2	che	19-2	che
0	19-3	tutti	19-3	tutti
0	19-4	quanti	19-4	quanti
0	20-0	sì	20-0	sì
0	20-1	sì	20-1	sì
0	20-2	sì	20-2	sì
0	20-3	certo	20-3	certo
0	20-4	capito	20-4	capito
0	20-5	{P}	20-5	{P}
0	20-6	mh	20-6	mh
0	20-7	e	20-7	e
0	20-8	ma	20-8	ma
0	20-9	se	20-9	se
0	20-10	{P}	20-10	{P}
0	20-11	se	20-11	se
0	20-12	potessi	20-12	potessi
0	20-13	un	20-13	un
0	20-14	giorno	20-14	giorno
0	20-15	vorresti	20-15	vorresti
0	20-16	vivere	20-16	vivere
0	20-17	in	20-17	in
0	20-18	città	20-18	città
0	20-19	o	20-19	o
1	_	_	21-0	mh
1	_	_	22-0	mh
0	21-0	assolutamente	23-0	assolutamente
0	21-1	io	23-1	io
1	21-2	e	_	_
0	21-3	sto	23-2	sto
0	21-4	provando	23-3	provando
0	21-5	tutti	23-4	tutti
0	21-6	i	23-5	i
0	21-7	giorni	23-6	giorni
0	21-8	a	23-7	a
0	21-9	trovare	23-8	trovare
0	21-10	c'	23-9	c'
0	21-11	è	23-10	è
0	21-12	un	23-11	un
0	21-13	appartamento	23-12	appartamento
0	21-14	per	23-13	per
0	21-15	i	23-14	i
0	21-16	trasferire	23-15	trasferire
0	21-17	in	23-16	in
0	21-18	bologna	23-17	bologna
0	21-19	cioè	23-18	cioè
0	22-0	okay	24-0	okay
1	23-0	mh	_	_
2	23-1	mh	25-0	mhmh
0	24-0	io	26-0	io
0	24-1	lavoro	26-1	lavoro
0	24-2	qui	26-2	qui
0	25-0	è	27-0	è
1	25-1	un	_	_
2	25-2	utile	27-1	inutile
0	25-3	che	27-2	che
0	25-4	io	27-3	io
0	25-5	vado	27-4	vado
0	25-6	{P}	27-5	{P}
0	25-7	a	27-6	a
0	26-0	esempio	28-0	esempio
0	26-1	faccio	28-1	faccio
0	26-2	così	28-2	così
0	26-3	una	28-3	una
0	26-4	una	28-4	una
0	26-5	una	28-5	una
0	26-6	ragionamento	28-6	ragionamento
0	26-7	se	28-7	se
0	26-8	{P}	28-8	{P}
0	26-9	lo	28-9	lo
0	26-10	trovo	28-10	trovo
0	26-11	una	28-11	una
0	26-12	casa	28-12	casa
0	26-13	in	28-13	in
0	26-14	bologna	28-14	bologna
0	27-0	che	29-0	che
0	27-1	{P}	29-1	{P}
0	27-2	mille	29-2	mille
0	27-3	euro	29-3	euro
0	27-4	{P}	29-4	{P}
0	27-5	facciamo	29-5	facciamo
0	27-6	perché	29-6	perché
0	27-7	una	29-7	una
0	27-8	casa	29-8	casa
0	27-9	deve	29-9	deve
0	27-10	essere	29-10	essere
0	27-11	mille	29-11	mille
0	27-12	euro	29-12	euro
1	28-0	mh	_	_
2	28-1	mh	30-0	mhmh
0	29-0	e	31-0	e
0	29-1	{P}	31-1	{P}
0	29-2	non	31-2	non
0	29-3	è	31-3	è
0	29-4	che	31-4	che
0	29-5	deve	31-5	deve
0	29-6	essere	31-6	essere
0	29-7	soltanto	31-7	soltanto
0	29-8	una	31-8	una
0	29-9	camera	31-9	camera
0	29-10	un	31-10	un
0	29-11	mon-	31-11	mon-
0	29-12	un	31-12	un
0	29-13	monolocale	31-13	monolocale
0	29-14	che	31-14	che
0	29-15	è	31-15	è
0	29-16	mille	31-16	mille
0	29-17	euro	31-17	euro
0	29-18	no	31-18	no
0	30-0	è	32-0	è
0	30-1	troppo	32-1	troppo
0	31-0	è	33-0	è
0	31-1	troppo	33-1	troppo
0	31-2	sì	33-2	sì
0	32-0	deve	34-0	deve
0	32-1	essere	34-1	essere
0	32-2	almeno	34-2	almeno
0	32-3	tre	34-3	tre
0	32-4	camera	34-4	camera
0	32-5	di	34-5	di
0	32-6	letto	34-6	letto
0	32-7	per	34-7	per
0	32-8	per	34-8	per
0	32-9	mille	34-9	mille
0	32-10	euro	34-10	euro
0	32-11	mille	34-11	mille
0	32-12	due	34-12	due
0	32-13	mille	34-13	mille
0	32-14	cento	34-14	cento
0	32-15	facciamo	34-15	facciamo
0	32-16	così	34-16	così
0	33-0	sì	35-0	sì
0	33-1	sì	35-1	sì
0	33-2	sì	35-2	sì
1	34-0	mh	_	_
2	34-1	mh	36-0	mhmh
0	35-0	se	37-0	se
0	35-1	vado	37-1	vado
0	35-2	a	37-2	a
0	35-3	valsamoggia	37-3	valsamoggia
0	36-0	ogni	38-0	ogni
0	36-1	mese	38-1	mese
0	36-2	io	38-2	io
1	36-3	e	_	_
0	36-4	spendo	38-3	spendo
0	36-5	c-	38-4	c-
0	36-6	più	38-5	più
0	36-7	di	38-6	di
0	36-8	duecento	38-7	duecento
0	36-9	euro	38-8	euro
0	36-10	di	38-9	di
0	36-11	benzina	38-10	benzina
0	37-0	sì	39-0	sì
0	37-1	sì	39-1	sì
0	37-2	{P}	39-2	{P}
0	37-3	e	39-3	e
0	37-4	il	39-4	il
0	37-5	parcheggio	39-5	parcheggio
0	38-0	e	40-0	e
0	38-1	parcheggio	40-1	parcheggio
0	38-2	più	40-2	più
0	39-0	sì	41-0	sì
0	40-0	facciamo	42-0	facciamo
0	40-1	trecentocinquanta	42-1	trecentocinquanta
0	40-2	euro	42-2	euro
0	40-3	di	42-3	di
0	40-4	ogni	42-4	ogni
0	40-5	mese	42-5	mese
0	41-0	sì	43-0	sì
0	41-1	sì	43-1	sì
1	_	_	43-2	{P}
2	41-2	diventa	43-3	è
2	41-3	altiss-	43-4	tantiss-
0	42-0	tantissimo	44-0	tantissimo
0	43-0	tantissimo	45-0	tantissimo
1	_	_	46-0	{ride}
0	44-0	sì	47-0	sì
0	44-1	sì	47-1	sì
0	45-0	no	48-0	no
0	45-1	io	48-1	io
0	45-2	non	48-2	non
0	45-3	ho	48-3	ho
0	45-4	la	48-4	la
0	45-5	macchina	48-5	macchina
0	45-6	quindi	48-6	quindi
0	45-7	non	48-7	non
0	45-8	mi	48-8	mi
0	45-9	rendo	48-9	rendo
0	45-10	conto	48-10	conto
0	45-11	sento	48-11	sento
0	45-12	queste	48-12	queste
0	45-13	cifre	48-13	cifre
0	45-14	{ride}	48-14	{ride}
0	46-0	no	49-0	no
0	46-1	intendevo	49-1	intendevo
0	46-2	intendevo	49-2	intendevo
0	46-3	che	49-3	che
0	46-4	se	49-4	se
0	46-5	là	49-5	là
0	46-6	pago	49-6	pago
0	46-7	settecento	49-7	settecento
0	46-8	euro	49-8	euro
0	46-9	in	49-9	in
0	46-10	affitto	49-10	affitto
0	47-0	più	50-0	più
0	47-1	{P}	50-1	{P}
0	47-2	trecentocinquanta	50-2	trecentocinquanta
0	47-3	sono	50-3	sono
0	47-4	mille	50-4	mille
1	48-0	mh	_	_
0	49-0	mh	51-0	mh
2	49-1	mh	52-0	mhmh
0	50-0	già	53-0	già
0	50-1	{P}	53-1	{P}
0	50-2	mille	53-2	mille
0	50-3	mil-	53-3	mil-
0	50-4	mille	53-4	mille
0	50-5	cento	53-5	cento
0	50-6	mille	53-6	mille
0	50-7	due	53-7	due
0	50-8	mille	53-8	mille
0	50-9	cento	53-9	cento
0	50-10	mil-	53-10	mil-
0	50-11	mille	53-11	mille
0	50-12	duecento	53-12	duecento
0	50-13	dopo	53-13	dopo
0	50-14	perché	53-14	perché
0	50-15	non	53-15	non
0	50-16	è	53-16	è
0	50-17	che	53-17	che
0	50-18	è	53-18	è
0	50-19	solo	53-19	solo
0	50-20	che	53-20	che
0	50-21	devo	53-21	devo
0	50-22	pagare	53-22	pagare
0	50-23	la	53-23	la
0	50-24	macchina	53-24	macchina
1	_	_	54-0	sì
1	_	_	54-1	sì
1	_	_	54-2	sì
1	_	_	55-0	mhmh
2	50-25	{P}	56-0	mhmh
0	50-26	la	57-0	la
0	50-27	benzina	57-1	benzina
0	50-28	e	57-2	e
1	50-29	{P}	_	_
0	50-30	e	58-0	e
0	50-31	anche	58-1	anche
0	50-32	il	58-2	il
0	50-33	parcheggio	58-3	parcheggio
0	50-34	no	58-4	no
0	50-35	devo	58-5	devo
2	50-36	fa-	58-6	fare
0	50-37	as-	58-7	as-
1	51-0	sì	_	_
1	51-1	sì	_	_
1	51-2	sì	_	_
1	52-0	mh	_	_
1	52-1	mh	_	_
1	53-0	mh	_	_
1	53-1	mh	_	_
0	54-0	sì	59-0	sì
0	54-1	sì	59-1	sì
0	54-2	sì	59-2	sì
0	55-0	sì	60-0	sì
0	55-1	sì	60-1	sì
0	55-2	sì	60-2	sì
0	56-0	allora	61-0	allora
0	56-1	come	61-1	come
0	56-2	la	61-2	la
0	56-3	città	61-3	città
0	56-4	{P}	61-4	{P}
0	56-5	se	61-5	se
0	56-6	tu	61-6	tu
0	56-7	paghi	61-7	paghi
0	56-8	duecento	61-8	duecento
0	56-9	eu-	61-9	eu-
0	56-10	cioè	61-10	cioè
0	56-11	duecento	61-11	duecento
0	56-12	euro	61-12	euro
0	56-13	in	61-13	in
0	56-14	piú	61-14	piú
0	56-15	{P}	61-15	{P}
0	56-16	ma	61-16	ma
0	56-17	ti	61-17	ti
0	56-18	trovi	61-18	trovi
0	56-19	tutto	61-19	tutto
1	57-0	mh	_	_
2	57-1	mh	62-0	mhmh
0	58-0	certo	63-0	certo
0	58-1	sì	63-1	sì
0	58-2	{P}	63-2	{P}
0	58-3	certo	63-3	certo
0	58-4	certo	63-4	certo
0	59-0	come	64-0	come
0	59-1	da	64-1	da
0	59-2	là	64-2	là
0	59-3	per	64-3	per
0	59-4	fare	64-4	fare
0	59-5	una	64-5	una
0	59-6	spesa	64-6	spesa
0	59-7	io	64-7	io
0	59-8	devo	64-8	devo
0	59-9	fare	64-9	fare
0	59-10	cioè	64-10	cioè
0	59-11	dieci	64-11	dieci
0	59-12	chilometri	64-12	chilometri
0	59-13	cinque	64-13	cinque
0	59-14	chilometri	64-14	chilometri
0	59-15	almeno	64-15	almeno
2	60-0	mh	65-0	mhmh
0	61-0	ma	66-0	ma
0	61-1	poi	66-1	poi
0	61-2	ti	66-2	ti
0	61-3	{P}	66-3	{P}
0	61-4	insomma	66-4	insomma
0	61-5	{P}	66-5	{P}
0	61-6	ti	66-6	ti
0	61-7	svegli	66-7	svegli
0	61-8	presto	66-8	presto
0	61-9	traffico	66-9	traffico
0	61-10	stress	66-10	stress
0	61-11	sì	66-11	sì
0	62-0	assolutamente	67-0	assolutamente
0	62-1	ma	67-1	ma
0	62-2	{P}	67-2	{P}
0	62-3	guarda	67-3	guarda
0	62-4	che	67-4	che
0	62-5	{P}	67-5	{P}
2	62-6	la	67-6	là
0	63-0	da	68-0	da
0	63-1	vivere	68-1	vivere
0	63-2	la	68-2	la
0	63-3	differenza	68-3	differenza
0	63-4	da	68-4	da
0	63-5	città	68-5	città
0	63-6	e	68-6	e
0	63-7	fuori	68-7	fuori
0	63-8	città	68-8	città
1	64-0	mh	_	_
2	64-1	mh	69-0	mhmh
0	65-0	se	70-0	se
0	65-1	lavoro	70-1	lavoro
0	65-2	fuori	70-2	fuori
0	65-3	città	70-3	città
0	65-4	guarda	70-4	guarda
0	65-5	che	70-5	che
0	65-6	per	70-6	per
0	65-7	me	70-7	me
0	65-8	va	70-8	va
0	65-9	bene	70-9	bene
0	65-10	ma	70-10	ma
0	65-11	{P}	70-11	{P}
0	65-12	dentro	70-12	dentro
0	65-13	le	70-13	le
0	65-14	città	70-14	città
0	65-15	che	70-15	che
0	65-16	devo	70-16	devo
0	65-17	lavorare	70-17	lavorare
1	66-0	mh	_	_
2	66-1	mh	71-0	mhmh
0	67-0	venendo	72-0	venendo
0	67-1	qua	72-1	qua
0	68-0	certo	73-0	certo
0	68-1	sì	73-1	sì
0	68-2	sì	73-2	sì
0	69-0	significa	74-0	significa
0	69-1	che	74-1	che
0	69-2	per	74-2	per
0	69-3	me	74-3	me
0	69-4	non	74-4	non
0	69-5	è	74-5	è
0	69-6	che	74-6	che
0	69-7	una	74-7	una
0	69-8	giornata	74-8	giornata
0	69-9	di	74-9	di
0	69-10	{P}	74-10	{P}
0	69-11	ventiquattro	74-11	ventiquattro
0	69-12	ore	74-12	ore
0	70-0	mh	75-0	mh
2	70-1	mh	76-0	mhmh
0	71-0	sono	77-0	sono
0	72-0	ventidue	78-0	ventidue
0	72-1	ore	78-1	ore
0	73-0	certo	79-0	certo
0	73-1	{P}	79-1	{P}
0	73-2	perché	79-2	perché
0	73-3	è	79-3	è
0	73-4	un'	79-4	un'
0	73-5	ora	79-5	ora
2	73-6	con	79-6	no
0	73-7	{P}	79-7	{P}
1	73-8	mh	_	_
2	73-9	mh	79-8	mhmh
0	74-0	ancora	80-0	ancora
0	74-1	meno	80-1	meno
0	75-0	sono	81-0	sono
0	75-1	venti	81-1	venti
0	75-2	ore	81-2	ore
0	75-3	tipo	81-3	tipo
0	75-4	perché	81-4	perché
0	75-5	ogni	81-5	ogni
0	75-6	giorno	81-6	giorno
0	75-7	io	81-7	io
0	75-8	lo	81-8	lo
0	76-0	sì	82-0	sì
