match	id_A	token_A	id_B	token_B
0	1-0	per	1-0	per
0	1-1	quattro	1-1	quattro
0	2-0	no	2-0	no
1	2-1	n~	_	_
0	2-2	un	2-1	un
2	2-3	kilo	2-2	chilo
0	2-4	settecento	2-3	settecento
0	2-5	grammi	2-4	grammi
0	2-6	di	2-5	di
0	2-7	pasta	2-6	pasta
0	3-0	eh	3-0	eh
0	3-1	vabbè	3-1	vabbè
0	3-2	ma	3-2	ma
0	3-3	perché	3-3	perché
0	3-4	quello	3-4	quello
0	3-5	il	3-5	il
0	3-6	padre	3-6	padre
0	3-7	se	3-7	se
0	3-8	ne	3-8	ne
0	3-9	mangia	3-9	mangia
0	3-10	assai	3-10	assai
0	3-11	io	3-11	io
0	3-12	so	3-12	so
0	4-0	con	4-0	con
0	4-1	due	4-1	due
0	5-0	il	5-0	il
0	5-1	padre	5-1	padre
1	_	_	5-2	va
2	5-2	man~	5-3	e
0	5-3	ne	5-4	ne
0	5-4	mangia	5-5	mangia
0	5-5	ne	5-6	ne
0	5-6	mangia	5-7	mangia
0	5-7	una	5-8	una
0	5-8	scodella	5-9	scodella
2	5-9	da	5-10	di
0	5-10	insalata	5-11	insalata
0	6-0	eh	6-0	eh
0	7-0	con	7-0	con
0	7-1	due	7-1	due
0	7-2	vasetti	7-2	vasetti
0	8-0	del	7-3	del
0	8-1	pesto	7-4	pesto
0	8-2	quello	7-5	quello
0	8-3	là	7-6	là
0	8-4	barilla	7-7	barilla
1	_	_	8-0	rico-
0	9-0	vabbè	9-0	vabbè
0	9-1	grazie	9-1	grazie
2	9-2	con	9-2	co
0	9-3	settecento	9-3	settecento
0	9-4	grammi	9-4	grammi
0	9-5	di	9-5	di
0	9-6	pasta	9-6	pasta
1	10-0	rico~	_	_
0	11-0	ricotta	10-0	ricotta
0	11-1	e	10-1	e
0	11-2	noci	10-2	noci
0	12-0	non	11-0	non
0	12-1	contenta	11-1	contenta
0	13-0	il	12-0	il
1	13-1	fior	_	_
1	13-2	di	_	_
2	13-3	latte	12-1	fiordilatte
0	13-4	dentro	12-2	dentro
0	14-0	non	13-0	non
0	14-1	contenta	13-1	contenta
0	15-0	il	14-0	il
0	15-1	parmigiano	14-1	parmigiano
0	15-2	sopra	14-2	sopra
0	16-0	e	15-0	e
2	16-1	non	15-1	lo
0	16-2	stona	15-2	stona
0	17-0	non	16-0	non
0	17-1	contenta	16-1	contenta
0	17-2	mi	16-2	mi
0	17-3	ha	16-3	ha
0	17-4	detto	16-4	detto
0	17-5	eh	16-5	eh
0	17-6	se	16-6	se
0	17-7	c'	16-7	c'
0	17-8	avevo	16-8	avevo
0	17-9	le	16-9	le
0	17-10	noci	16-10	noci
0	17-11	mettevo	16-11	mettevo
0	17-12	pure	16-12	pure
0	17-13	le	16-13	le
0	17-14	noci	16-14	noci
0	17-15	sopra	16-15	sopra
1	_	_	17-0	ah
1	_	_	17-1	no
0	18-0	no	18-0	no
2	19-0	marò	19-0	che
2	20-0	esagerata	19-1	bravo
0	21-0	ua	20-0	ua
0	21-1	mi	20-1	mi
0	21-2	piacevano	20-2	piacevano
0	21-3	tanto	20-3	tanto
0	21-4	quelle	20-4	quelle
0	21-5	zucchine	20-5	zucchine
0	21-6	le	20-6	le
0	21-7	avete	20-7	avete
0	21-8	mangiate	20-8	mangiate
0	21-9	tutte	20-9	tutte
0	22-0	mh	21-0	mh
0	23-0	sorry	22-0	sorry
0	24-0	te	22-1	te
0	24-1	le	22-2	le
0	24-2	rifaccio	22-3	rifaccio
0	24-3	prima	22-4	prima
0	24-4	che	22-5	che
0	24-5	te	22-6	te
0	24-6	ne	22-7	ne
0	24-7	vai	22-8	vai
0	25-0	eh	23-0	eh
1	_	_	24-0	{ride}
0	26-0	prima	24-1	prima
0	26-1	che	24-2	che
0	26-2	te	24-3	te
0	26-3	ne	24-4	ne
0	26-4	vai	24-5	vai
0	27-0	mh	25-0	mh
1	_	_	26-0	dov'
0	28-0	è	26-1	è
1	28-1	lui	_	_
0	28-2	che	26-2	che
0	28-3	va	26-3	va
0	28-4	via	26-4	via
0	29-0	sai	27-0	sai
