match	id_A	token_A	id_B	token_B
0	1-0	ci	1-0	ci
0	1-1	sono	1-1	sono
0	1-2	delle	1-2	delle
0	1-3	università	1-3	università
0	2-0	sì	2-0	sì
0	2-1	no	2-1	no
0	2-2	le	2-2	le
0	2-3	università	2-3	università
0	2-4	è	2-4	è
0	2-5	proprio	2-5	proprio
0	2-6	in	2-6	in
0	2-7	città	2-7	città
1	_	_	2-8	x
0	3-0	o	3-0	o
0	3-1	più	3-1	più
0	3-2	nella	3-2	nella
0	3-3	capita-	3-3	capita-
2	4-0	ok	4-0	okay
0	4-1	{P}	4-1	{P}
2	4-2	ok	4-2	okay
2	4-3	ok	4-3	okay
2	4-4	ok	4-4	okay
0	5-0	e	5-0	e
0	5-1	s-	5-1	s-
1	_	_	5-2	{P}
0	5-2	in	5-3	in
0	5-3	capitale	5-4	capitale
0	5-4	in	5-5	in
0	5-5	capitale	5-6	capitale
2	5-6	ok	5-7	okay
2	5-7	e	5-8	eh
0	5-8	se	5-9	se
0	5-9	devi	5-10	devi
0	6-0	di	6-0	di
0	6-1	in	6-1	in
0	6-2	capitale	6-2	capitale
2	7-0	solo	7-0	però
2	7-1	che	8-0	posso
2	8-0	va	8-1	anche
2	8-1	be'	9-0	vabbè
0	8-2	adesso	9-1	adesso
0	8-3	faccio	9-2	faccio
0	8-4	finire	9-3	finire
0	8-5	qui	9-4	qui
0	9-0	sì	10-0	sì
2	10-0	detali	11-0	x
0	10-1	così	11-1	così
0	10-2	che	11-2	che
0	10-3	ci	11-3	ci
0	10-4	vengono	11-4	vengono
1	_	_	12-0	sta
2	11-0	vengono	12-1	andando
0	11-1	abbastanza	12-2	abbastanza
0	11-2	bene	12-3	bene
0	11-3	no	12-4	no
0	12-0	sì	13-0	sì
1	12-1	{P}	_	_
0	12-2	proviamo	14-0	proviamo
0	12-3	vedere	14-1	vedere
0	12-4	se	14-2	se
0	13-0	allora	15-0	allora
0	13-1	dimmi	15-1	dimmi
0	13-2	la	15-2	la
0	13-3	capitale	15-3	capitale
0	13-4	è	15-4	è
0	13-5	molto	15-5	molto
0	13-6	grande	15-6	grande
0	14-0	la	16-0	la
0	14-1	capitale	16-1	capitale
0	14-2	è	16-2	è
0	14-3	molto	16-3	molto
0	14-4	grande	16-4	grande
0	14-5	{P}	16-5	{P}
0	14-6	e	16-6	e
0	14-7	trecentosei	16-7	trecentosei
0	14-8	virgola	16-8	virgola
0	14-9	quattro	16-9	quattro
2	14-10	e	16-10	eh
2	14-11	chilometri	16-11	kilometri
0	14-12	quadrati	16-12	quadrati
2	15-0	ok	17-0	okay
0	15-1	e	17-1	e
0	15-2	popolazione	17-2	popolazione
0	16-0	in	18-0	in
2	17-0	e	19-0	eh
0	17-1	quattordici	19-1	quattordici
0	17-2	milioni	19-2	milioni
0	17-3	quattordici	19-3	quattordici
0	17-4	punto	19-4	punto
0	17-5	quattro	19-5	quattro
0	17-6	milioni	19-6	milioni
1	_	_	20-0	eh
0	18-0	cioè	21-0	cioè
0	18-1	bologna	21-1	bologna
0	18-2	è	21-2	è
0	18-3	trecentocinquantamila	21-3	trecentocinquantamila
0	18-4	persone	21-4	persone
0	19-0	beh	22-0	beh
