match	id_A	token_A	id_B	token_B
2	1-0	vabbé	1-0	vabbè
0	1-1	era	1-1	era
0	1-2	leggera	1-2	leggera
0	1-3	però	1-3	però
0	2-0	alla	2-0	alla
1	_	_	2-1	fine
2	2-1	fi-	3-0	no
2	3-0	nonono	3-1	no
0	3-1	è	3-2	è
0	3-2	vero	3-3	vero
0	4-0	sì	4-0	sì
1	4-1	{P}	_	_
0	4-2	non	5-0	non
0	4-3	era	5-1	era
0	4-4	pesantissima	5-2	pesantissima
0	5-0	per	6-0	per
0	5-1	niente	6-1	niente
1	_	_	6-2	anzi
2	5-2	ha-	7-0	l'
0	6-0	unica	7-1	unica
0	6-1	cosa	7-2	cosa
0	6-2	ho	7-3	ho
0	6-3	esagerato	7-4	esagerato
0	6-4	un	7-5	un
0	6-5	po'	7-6	po'
0	6-6	con	7-7	con
0	6-7	l'	7-8	l'
0	6-8	olio	7-9	olio
0	6-9	forse	7-10	forse
0	6-10	però	7-11	però
0	7-0	ma	8-0	ma
0	7-1	nell'	8-1	nell'
0	7-2	impasto	8-2	impasto
0	7-3	no	8-3	no
0	7-4	fuori	8-4	fuori
0	8-0	fuori	9-0	fuori
1	8-1	{P}	_	_
0	8-2	nell'	10-0	nell'
0	8-3	impasto	10-1	impasto
0	8-4	ce	10-2	ce
0	8-5	ne	10-3	ne
0	8-6	ho	10-4	ho
0	8-7	messo	10-5	messo
0	8-8	il	10-6	il
0	8-9	giusto	10-7	giusto
1	_	_	11-0	nella
1	_	_	11-1	padella
0	8-10	però	12-0	però
0	8-11	in	12-1	in
1	8-12	padella	_	_
1	9-0	nella	_	_
0	9-1	padella	12-2	padella
2	10-0	x	13-0	rosa
0	10-1	ha	13-1	ha
0	10-2	detto	13-2	detto
0	10-3	metti	13-3	metti
0	10-4	quello	13-4	quello
0	10-5	là	13-5	là
0	10-6	l'	13-6	l'
0	10-7	olio	13-7	olio
0	10-8	da	13-8	da
0	10-9	friggere	13-9	friggere
0	10-10	così	14-0	così
0	10-11	vengono	14-1	vengono
0	10-12	meglio	14-2	meglio
0	10-13	ho	15-0	ho
0	10-14	detto	15-1	detto
1	10-15	ok	_	_
2	10-16	{P}	15-2	okay
0	10-17	e	16-0	e
0	10-18	ho	16-1	ho
0	10-19	fatto	16-2	fatto
0	10-20	però	16-3	però
0	10-21	praticamente	16-4	praticamente
1	10-22	ho	_	_
2	10-23	f	16-5	x
2	10-24	pure	16-6	messo
2	10-25	ho	17-0	cioè
2	10-26	messo	17-1	tutt~
0	10-27	tutto	17-2	tutto
0	10-28	il	17-3	il
0	10-29	fondo	17-4	fondo
0	10-30	della	17-5	della
0	10-31	padella	17-6	padella
0	10-32	era	17-7	era
0	10-33	pieno	17-8	pieno
2	10-34	di	17-9	d'
0	10-35	olio	17-10	olio
2	11-0	o	18-0	io
0	11-1	volevo	18-1	volevo
2	11-2	metterne	18-2	mettere
0	11-3	un	18-3	un
0	11-4	filo	18-4	filo
0	11-5	sai	18-5	sai
0	11-6	per	18-6	per
2	11-7	farle	18-7	farli
0	11-8	venire	18-8	venire
1	_	_	18-9	{P}
0	11-9	mezzi	18-10	mezzi
0	11-10	tra	18-11	tra
1	11-11	{P}	_	_
0	11-12	cioè	19-0	cioè
0	11-13	cotti	19-1	cotti
0	11-14	nella	19-2	nella
0	11-15	padella	19-3	padella
0	11-16	unta	19-4	unta
0	11-17	invece	19-5	invece
1	11-18	{P}	_	_
0	11-19	i	20-0	i
0	11-20	primi	20-1	primi
0	11-21	sono	20-2	sono
0	11-22	venuti	20-3	venuti
0	11-23	un	20-4	un
0	11-24	po'	20-5	po'
0	11-25	deep	20-6	deep
0	11-26	fried	20-7	fried
0	11-27	quasi	20-8	quasi
