match	id_A	token_A	id_B	token_B
1	_	_	1-0	mh
1	_	_	1-1	negli
1	_	_	1-2	ultimi
1	_	_	1-3	anni
1	_	_	1-4	secondo
1	_	_	1-5	me
2	1-0	em	1-6	è
2	1-1	di-	1-7	aum-
0	1-2	infatti	1-8	infatti
0	1-3	il	1-9	il
0	1-4	fatto	1-10	fatto
0	1-5	che	1-11	che
2	1-6	ha	1-12	è
0	1-7	aumentato	1-13	aumentato
0	1-8	il	1-14	il
0	1-9	turismo	1-15	turismo
0	1-10	ha	2-0	ha
0	1-11	impattato	2-1	impattato
0	1-12	molto	2-2	molto
0	1-13	anche	2-3	anche
2	1-14	il	2-4	quello
2	1-15	tipo	2-5	con
2	1-16	degli	2-6	gli
2	1-17	affari	2-7	affitti
2	2-0	eh	3-0	e
0	2-1	può	3-1	può
0	2-2	essere	3-2	essere
2	2-3	e'	4-0	è
0	2-4	vero	4-1	vero
0	2-5	è	4-2	è
0	2-6	vero	4-3	vero
0	3-0	perché	5-0	perché
2	3-1	dicevano	5-1	insomma
2	3-2	che	5-2	qui
0	3-3	molte	5-3	molte
0	3-4	persone	5-4	persone
0	3-5	molti	5-5	molti
2	3-6	proprietari	5-6	prorietari
0	3-7	hanno	5-7	hanno
0	3-8	messo	5-8	messo
0	3-9	le	5-9	le
0	3-10	case	5-10	case
0	3-11	su	5-11	su
2	3-12	airbnb	5-12	airbeb
2	3-13	{P}	6-0	per
0	3-14	per	6-1	per
0	3-15	il	6-2	il
0	3-16	turismo	6-3	turismo
2	4-0	m	7-0	mh
2	4-1	m	7-1	mh
0	5-0	e	8-0	e
0	5-1	tutte	8-1	tutte
0	5-2	queste	8-2	queste
0	5-3	case	8-3	case
0	5-4	sono	8-4	sono
0	5-5	state	8-5	state
0	5-6	tolte	8-6	tolte
0	5-7	dal	8-7	dal
0	5-8	mercato	8-8	mercato
0	5-9	della	9-0	della
0	5-10	gente	9-1	gente
0	5-11	che	9-2	che
0	5-12	ci	9-3	ci
0	5-13	deve	9-4	deve
0	5-14	vivere	9-5	vivere
0	5-15	insomma	9-6	insomma
1	_	_	10-0	mh
1	_	_	10-1	mh
1	_	_	10-2	{P}
2	6-0	e'	10-3	è
0	6-1	vero	10-4	vero
0	7-0	quindi	11-0	quindi
0	7-1	sicuramente	11-1	sicuramente
0	7-2	il	11-2	il
0	7-3	turismo	11-3	turismo
0	7-4	ha	11-4	ha
0	7-5	influito	11-5	influito
0	7-6	anche	11-6	anche
0	7-7	su	11-7	su
0	7-8	questo	11-8	questo
1	_	_	11-9	su
0	7-9	questa	11-10	questa
0	7-10	cosa	11-11	cosa
0	7-11	qua	11-12	qua
0	8-0	però	12-0	però
1	_	_	12-1	{P}
0	8-1	capisco	12-2	capisco
0	8-2	anche	12-3	anche
0	8-3	che	12-4	che
0	8-4	vogliano	12-5	vogliano
2	8-5	comunque	12-6	x
0	8-6	incentivare	12-7	incentivare
0	8-7	il	12-8	il
0	8-8	turismo	12-9	turismo
0	8-9	{ride}	12-10	{ride}
1	8-10	però	_	_
0	9-0	eh	13-0	eh
0	9-1	sì	13-1	sì
1	_	_	13-2	anche
1	_	_	13-3	loro
0	9-2	sì	14-0	sì
0	9-3	sì	14-1	sì
0	9-4	sì	14-2	sì
1	_	_	15-0	però
1	_	_	16-0	e
0	10-0	e	16-1	e
0	10-1	invece	16-2	invece
0	10-2	per	16-3	per
0	10-3	il	16-4	il
0	10-4	quanto	16-5	quanto
0	10-5	riguarda	16-6	riguarda
0	10-6	il	16-7	il
0	10-7	lavoro	16-8	lavoro
0	10-8	pensi	16-9	pensi
1	10-9	che	_	_
0	10-10	sia	16-10	sia
0	10-11	un	16-11	un
0	10-12	buon	16-12	buon
0	10-13	posto	16-13	posto
0	10-14	in	16-14	in
0	10-15	cui	16-15	cui
0	10-16	lavorare	16-16	lavorare
0	11-0	cioè	17-0	cioè
1	_	_	17-1	s-
0	11-1	secondo	17-2	secondo
