match	id_A	token_A	id_B	token_B
0	1-0	e	1-0	e
0	1-1	come	1-1	come
1	1-2	tabacco	_	_
2	1-3	no	1-2	x
0	2-0	okay	2-0	okay
1	3-0	eh	_	_
2	3-1	di	3-0	e
0	3-2	là	3-1	là
0	3-3	{P}	3-2	{P}
0	3-4	lavorando	3-3	lavorando
0	3-5	più	3-4	più
0	3-6	di	3-5	di
2	3-7	tre-	3-6	tre
0	3-8	tremila	3-7	tremila
0	3-9	persone	3-8	persone
2	4-0	mhmh	4-0	mh
0	5-0	non	5-0	non
0	5-1	sono	5-1	sono
0	5-2	esattamente	5-2	esattamente
0	5-3	o	5-3	o
0	5-4	tremila	5-4	tremila
0	5-5	o	5-5	o
0	5-6	trentamila	5-6	trentamila
0	5-7	ma	5-7	ma
0	5-8	tremila	5-8	tremila
0	5-9	che	5-9	che
0	5-10	facciamo	5-10	facciamo
0	6-0	mhmh	6-0	mhmh
0	7-0	ma	7-0	ma
0	7-1	non	7-1	non
0	7-2	si	7-2	si
0	7-3	trovano	7-3	trovano
0	7-4	adesso	7-4	adesso
0	7-5	neanche	7-5	neanche
0	7-6	là	7-6	là
0	7-7	gli	7-7	gli
0	7-8	appartamenti	7-8	appartamenti
0	8-0	eh	8-0	eh
0	8-1	esatto	8-1	esatto
0	8-2	te	8-2	te
0	8-3	lo	8-3	lo
0	8-4	era	8-4	era
0	8-5	{P}	8-5	{P}
0	8-6	questo	8-6	questo
0	8-7	che	8-7	che
0	8-8	volevo	8-8	volevo
0	8-9	chiederti	8-9	chiederti
0	9-0	perché	9-0	perché
0	10-0	ah	10-0	ah
0	10-1	sì	10-1	sì
0	11-0	se	11-0	se
0	11-1	tutti	11-1	tutti
0	11-2	vogliono	11-2	vogliono
0	11-3	vivere	11-3	vivere
0	11-4	lì	11-4	lì
0	12-0	sì	12-0	sì
0	12-1	non	12-1	non
0	12-2	si	12-2	si
0	12-3	trovano	12-3	trovano
0	12-4	appartamenti	12-4	appartamenti
1	13-0	mhmh	_	_
0	14-0	la	13-0	la
0	14-1	verità	13-1	verità
0	15-0	mhmh	14-0	mhmh
