match	id_A	token_A	id_B	token_B
0	1-0	per	1-0	per
0	1-1	quattro	1-1	quattro
2	2-0	non	2-0	no
2	2-1	uno	2-1	un
0	2-2	chilo	2-2	chilo
0	2-3	settecento	2-3	settecento
0	2-4	grammi	2-4	grammi
0	2-5	di	2-5	di
0	2-6	pasta	2-6	pasta
2	3-0	e	3-0	eh
2	3-1	vabbé	3-1	vabbè
0	3-2	ma	3-2	ma
1	_	_	3-3	perché
0	3-3	quello	3-4	quello
1	3-4	è	_	_
0	3-5	il	3-5	il
0	3-6	padre	3-6	padre
1	_	_	3-7	se
1	_	_	3-8	ne
2	3-7	sai	3-9	mangia
2	3-8	mando	3-10	assai
2	3-9	sta	3-11	io
0	3-10	so	3-12	so
0	4-0	con	4-0	con
2	4-1	quell-	4-1	due
0	5-0	il	5-0	il
0	5-1	padre	5-1	padre
1	_	_	5-2	va
1	_	_	5-3	e
2	5-2	man-	5-4	ne
0	5-3	mangia	5-5	mangia
0	5-4	ne	5-6	ne
0	5-5	mangia	5-7	mangia
0	5-6	una	5-8	una
0	5-7	scodella	5-9	scodella
0	5-8	di	5-10	di
0	5-9	insalata	5-11	insalata
2	6-0	ah	6-0	eh
0	7-0	con	7-0	con
0	7-1	due	7-1	due
0	7-2	vasetti	7-2	vasetti
0	7-3	del	7-3	del
0	7-4	pesto	7-4	pesto
0	7-5	quello	7-5	quello
0	7-6	là	7-6	là
0	7-7	barilla	7-7	barilla
1	8-0	vabbé	_	_
1	8-1	tanto	_	_
2	8-2	e	8-0	rico-
2	8-3	t-t-	9-0	vabbè
2	8-4	tutti	9-1	grazie
2	8-5	e	9-2	co
2	8-6	due	9-3	settecento
2	8-7	programmi	9-4	grammi
0	8-8	di	9-5	di
0	8-9	pasta	9-6	pasta
1	9-0	e	_	_
1	9-1	poi	_	_
2	10-0	ricotte	10-0	ricotta
0	10-1	e	10-1	e
2	10-2	noci'	10-2	noci
0	11-0	non	11-0	non
0	11-1	contenta	11-1	contenta
0	12-0	il	12-0	il
1	12-1	fior	_	_
1	12-2	di	_	_
2	12-3	latte	12-1	fiordilatte
0	12-4	dentro	12-2	dentro
0	13-0	non	13-0	non
0	13-1	contenta	13-1	contenta
0	14-0	il	14-0	il
0	14-1	parmigiano	14-1	parmigiano
0	14-2	sopra	14-2	sopra
0	15-0	e	15-0	e
2	15-1	non	15-1	lo
2	15-2	stono	15-2	stona
0	16-0	non	16-0	non
0	16-1	contenta	16-1	contenta
1	_	_	16-2	mi
1	_	_	16-3	ha
1	_	_	16-4	detto
2	16-2	per	16-5	eh
2	16-3	tutta	16-6	se
2	16-4	la	16-7	c'
2	16-5	sessione	16-8	avevo
2	16-6	uagliò	16-9	le
2	16-7	ci	16-10	noci
2	16-8	metto	16-11	mettevo
0	16-9	pure	16-12	pure
0	16-10	le	16-13	le
0	16-11	noci	16-14	noci
0	16-12	sopra	16-15	sopra
1	_	_	17-0	ah
0	17-0	no	17-1	no
0	18-0	no	18-0	no
2	19-0	ti	19-0	che
2	19-1	prego	19-1	bravo
2	20-0	qua	20-0	ua
0	20-1	mi	20-1	mi
0	20-2	piacevano	20-2	piacevano
0	20-3	tanto	20-3	tanto
0	20-4	quelle	20-4	quelle
0	20-5	zucchine	20-5	zucchine
0	20-6	le	20-6	le
0	20-7	avete	20-7	avete
0	20-8	mangiate	20-8	mangiate
0	20-9	tutte	20-9	tutte
0	21-0	mh	21-0	mh
0	22-0	sorry	22-0	sorry
0	22-1	te	22-1	te
0	22-2	le	22-2	le
0	22-3	rifaccio	22-3	rifaccio
0	22-4	prima	22-4	prima
0	22-5	che	22-5	che
0	22-6	te	22-6	te
0	22-7	ne	22-7	ne
0	22-8	vai	22-8	vai
0	23-0	eh	23-0	eh
1	_	_	24-0	{ride}
2	24-0	ma	24-1	prima
0	24-1	che	24-2	che
0	24-2	te	24-3	te
0	24-3	ne	24-4	ne
0	24-4	vai	24-5	vai
0	25-0	mh	25-0	mh
1	_	_	26-0	dov'
0	26-0	è	26-1	è
1	26-1	lei	_	_
0	26-2	che	26-2	che
0	26-3	va	26-3	va
0	26-4	via	26-4	via
