match	id_A	token_A	id_B	token_B
0	1-0	persone	1-0	persone
0	1-1	che	1-1	che
0	1-2	magari	1-2	magari
0	1-3	puoi	1-3	puoi
2	1-4	aver	1-4	avere
0	1-5	incontrato	1-5	incontrato
0	1-6	un	1-6	un
0	1-7	po'	1-7	po'
1	_	_	2-0	ah
0	2-0	bah	3-0	bah
1	2-1	eh	_	_
1	2-2	{P}	_	_
2	2-3	sì	3-1	ehm
2	2-4	cioè	4-0	c-
0	2-5	è	4-1	è
0	2-6	sempre	4-2	sempre
0	2-7	pieno	4-3	pieno
0	2-8	di	4-4	di
0	2-9	persone	4-5	persone
0	2-10	che	4-6	che
0	2-11	fanno	4-7	fanno
1	_	_	4-8	l'
2	2-12	emosina	4-9	elemosina
0	2-13	sotto	4-10	sotto
0	2-14	i	4-11	i
0	2-15	portici	4-12	portici
0	3-0	mhmh	5-0	mhmh
0	4-0	soprattutto	6-0	soprattutto
2	4-1	se	6-1	su
2	4-2	vieni	6-2	via
0	4-3	indipendenza	6-3	indipendenza
0	4-4	ce	6-4	ce
0	4-5	ne	6-5	ne
0	4-6	sono	6-6	sono
0	4-7	diversi	6-7	diversi
0	5-0	sì	7-0	sì
0	5-1	è	7-1	è
0	5-2	vero	7-2	vero
0	6-0	anche	8-0	anche
0	6-1	sotto	8-1	sotto
0	6-2	i	8-2	i
0	6-3	portici	8-3	portici
0	6-4	di	8-4	di
0	6-5	via	8-5	via
1	6-6	{P}	_	_
2	6-7	di	9-0	il
0	6-8	viale	9-1	viale
1	6-9	{P}	_	_
0	6-10	mh	10-0	mh
0	6-11	masini	10-1	masini
0	7-0	perché	11-0	perché
0	7-1	io	11-1	io
0	7-2	passo	11-2	passo
1	_	_	11-3	s-
0	7-3	spesso	11-4	spesso
0	7-4	di	11-5	di
0	7-5	lì	11-6	lì
0	8-0	ehm	12-0	ehm
0	9-0	però	13-0	però
0	9-1	a	13-1	a
0	9-2	parte	13-2	parte
0	9-3	insomma	13-3	insomma
0	9-4	persone	13-4	persone
1	_	_	14-0	mhmh
0	9-5	che	15-0	che
0	9-6	fanno	15-1	fanno
0	9-7	l'	15-2	l'
0	9-8	elemosina	15-3	elemosina
1	9-9	si	_	_
2	10-0	mhmh	15-4	sì
0	11-0	mh	16-0	mh
0	11-1	ah	16-1	ah
1	11-2	{P}	_	_
0	11-3	incontri	16-2	incontri
0	11-4	anche	16-3	anche
0	11-5	molte	16-4	molte
0	11-6	persone	16-5	persone
0	11-7	che	16-6	che
0	11-8	ti	16-7	ti
0	11-9	fermano	16-8	fermano
0	11-10	per	16-9	per
1	12-0	sì	_	_
1	12-1	{ride}	_	_
2	12-2	esatto	17-0	ti
2	13-0	chiederti	17-1	chiedono
0	13-1	di	17-2	di
0	13-2	fare	17-3	fare
0	13-3	beneficenza	17-4	beneficenza
1	_	_	17-5	{ride}
1	_	_	18-0	sì
1	_	_	18-1	{ride}
1	_	_	18-2	esatto
0	13-4	{ride}	19-0	{ride}
0	13-5	le	19-1	le
0	13-6	classiche	19-2	classiche
0	13-7	persone	19-3	persone
0	13-8	che	19-4	che
0	13-9	sono	19-5	sono
0	13-10	sotto	19-6	sotto
0	13-11	i	19-7	i
0	13-12	portici	19-8	portici
0	14-0	ehm	20-0	ehm
0	15-0	a	20-1	a
0	15-1	volte	20-2	volte
1	15-2	{P}	_	_
0	15-3	persone	21-0	persone
0	15-4	famose	21-1	famose
0	15-5	ogni	21-2	ogni
0	15-6	tanto	21-3	tanto
0	15-7	una	21-4	una
0	15-8	volta	21-5	volta
1	_	_	21-6	ho
0	15-9	incontrato	21-7	incontrato
2	15-10	piff	21-8	pif
0	15-11	ad	21-9	ad
0	15-12	esempio	21-10	esempio
1	_	_	22-0	ah
0	16-0	ah	22-1	ah
0	16-1	sì	22-2	sì
0	16-2	sì	22-3	sì
0	16-3	sì	22-4	sì
0	17-0	eh	23-0	eh
1	17-1	so	_	_
0	17-2	che	23-1	che
1	17-3	era	_	_
2	17-4	in	23-2	ha
0	17-5	un	23-3	un
0	17-6	hotel	23-4	hotel
0	17-7	che	23-5	che
0	17-8	è	23-6	è
0	17-9	lì	23-7	lì
0	17-10	su	23-8	su
0	17-11	via	23-9	via
0	17-12	indipendenza	23-10	indipendenza
0	18-0	anche	24-0	anche
0	18-1	cremonini	24-1	cremonini
0	18-2	dicono	24-2	dicono
0	18-3	che	24-3	che
0	18-4	si	24-4	si
1	_	_	24-5	aspetta
2	18-5	aspettano	25-0	cremoni-
2	19-0	eh	25-1	è
0	19-1	non	25-2	non
1	_	_	25-3	l'
0	19-2	ho	25-4	ho
0	19-3	ancora	25-5	ancora
0	19-4	incontrato	25-6	incontrato
1	19-5	i	_	_
0	19-6	cremonini	25-7	cremonini
0	19-7	{ride}	25-8	{ride}
0	20-0	x	26-0	x
0	20-1	neanche	26-1	neanche
0	20-2	io	26-2	io
2	20-3	x	26-3	ohi
0	21-0	però	27-0	però
2	21-1	x	27-1	veramente
0	21-2	sì	27-2	sì
0	21-3	tre	27-3	tre
0	21-4	anni	27-4	anni
0	21-5	perché	27-5	perché
0	21-6	io	27-6	io
0	21-7	sono	27-7	sono
0	21-8	dal	27-8	dal
0	21-9	duemiladiciotto	28-0	duemiladiciotto
0	21-10	diciannove	28-1	diciannove
1	_	_	28-2	ve-
0	21-11	sì	28-3	sì
0	21-12	tre	28-4	tre
0	21-13	anni	28-5	anni
0	21-14	che	28-6	che
0	21-15	sono	28-7	sono
0	21-16	lì	28-8	lì
1	_	_	28-9	e
0	21-17	non	28-10	non
0	21-18	ho	28-11	ho
0	21-19	ancora	28-12	ancora
0	21-20	incrociato	28-13	incrociato
1	_	_	28-14	cremoni-
2	21-21	cremonini	28-15	{ride}
0	22-0	beh	29-0	beh
0	22-1	magari	29-1	magari
0	22-2	dai	29-2	dai
0	22-3	quest'	29-3	quest'
0	22-4	anno	29-4	anno
0	22-5	sarà	29-5	sarà
1	22-6	{ride}	_	_
0	22-7	l'	29-6	l'
0	22-8	anno	29-7	anno
0	22-9	buono	29-8	buono
1	23-0	{ride}	_	_
0	23-1	ma	30-0	ma
0	23-2	sì	30-1	sì
1	_	_	30-2	chissà
2	23-3	x	30-3	infatti
0	23-4	infatti	30-4	infatti
0	24-0	e	31-0	e
0	24-1	anche	31-1	anche
1	24-2	ehm	_	_
2	24-3	{P}	31-2	mh
0	24-4	per	32-0	per
0	24-5	il	32-1	il
0	24-6	fatto	32-2	fatto
0	24-7	che	32-3	che
0	24-8	hanno	32-4	hanno
0	24-9	messo	32-5	messo
0	24-10	le	32-6	le
0	24-11	luci	32-7	luci
0	24-12	con	32-8	con
0	24-13	le	32-9	le
0	24-14	scritte	32-10	scritte
