match	id_A	token_A	id_B	token_B
0	1-0	e	1-0	e
0	1-1	come	1-1	come
0	1-2	tabacco	1-2	tabacco
0	1-3	no	1-3	no
1	2-0	okay	_	_
2	3-0	eh	1-4	e
0	3-1	di	1-5	di
0	3-2	là	1-6	là
1	3-3	{P}	_	_
0	3-4	lavorando	1-7	lavorando
0	3-5	più	1-8	più
0	3-6	di	1-9	di
1	_	_	1-10	tre
1	_	_	1-11	{P}
2	3-7	tre-	1-12	tre
2	3-8	tremila	1-13	mila
0	3-9	persone	1-14	persone
1	4-0	mhmh	_	_
0	5-0	non	1-15	non
0	5-1	sono	1-16	sono
0	5-2	esattamente	1-17	esattamente
0	5-3	o	1-18	o
0	5-4	tremila	1-19	tremila
0	5-5	o	1-20	o
0	5-6	trentamila	1-21	trentamila
0	5-7	ma	1-22	ma
0	5-8	tremila	1-23	tremila
1	_	_	2-0	okay
1	_	_	3-0	mhmh
1	_	_	4-0	mhmh
0	5-9	che	5-0	che
0	5-10	facciamo	5-1	facciamo
1	6-0	mhmh	_	_
0	7-0	ma	6-0	ma
0	7-1	non	6-1	non
0	7-2	si	6-2	si
0	7-3	trovano	6-3	trovano
0	7-4	adesso	6-4	adesso
0	7-5	neanche	6-5	neanche
2	7-6	là	6-6	online
2	7-7	gli	6-7	li
0	7-8	appartamenti	6-8	appartamenti
0	8-0	eh	7-0	eh
0	8-1	esatto	7-1	esatto
0	8-2	te	7-2	te
0	8-3	lo	7-3	lo
1	8-4	era	_	_
0	8-5	{P}	7-4	{P}
1	_	_	7-5	era
0	8-6	questo	7-6	questo
0	8-7	che	7-7	che
0	8-8	volevo	7-8	volevo
0	8-9	chiederti	7-9	chiederti
0	9-0	perché	8-0	perché
0	10-0	ah	9-0	ah
0	10-1	sì	9-1	sì
0	11-0	se	10-0	se
0	11-1	tutti	10-1	tutti
0	11-2	vogliono	10-2	vogliono
0	11-3	vivere	10-3	vivere
0	11-4	lì	10-4	lì
0	12-0	sì	11-0	sì
1	_	_	11-1	{P}
0	12-1	non	11-2	non
0	12-2	si	11-3	si
0	12-3	trovano	11-4	trovano
0	12-4	appartamenti	11-5	appartamenti
