match	id_A	token_A	id_B	token_B
1	1-0	eh	_	_
0	1-1	come	1-0	come
2	1-2	tabacco	1-1	tavacco
0	1-3	no	1-2	no
0	1-4	eh	1-3	eh
0	1-5	di	1-4	di
0	1-6	là	1-5	là
1	_	_	1-6	{P}
0	1-7	lavorando	1-7	lavorando
0	1-8	più	1-8	più
0	1-9	di	1-9	di
1	_	_	1-10	tre
2	1-10	tre-tremi:la	1-11	tremila
0	1-11	persone	1-12	persone
0	1-12	non	1-13	non
0	1-13	sono	1-14	sono
0	1-14	esattamente	1-15	esattamente
0	1-15	o	1-16	o
0	1-16	tremila	1-17	tremila
0	1-17	o	1-18	o
1	_	_	1-19	trenta
2	1-18	trentamila	1-20	mila
0	1-19	ma	1-21	ma
0	1-20	tremila	1-22	tremila
0	1-21	che	1-23	che
0	1-22	facciamo	1-24	facciamo
1	_	_	2-0	okay
1	_	_	3-0	mhmh
1	_	_	4-0	mhmh
0	2-0	ma	5-0	ma
1	_	_	5-1	{P}
0	2-1	non	5-2	non
0	2-2	si	5-3	si
0	2-3	trovano	5-4	trovano
0	2-4	adesso	5-5	adesso
0	2-5	neanche	5-6	neanche
0	2-6	là	5-7	là
0	2-7	gli	5-8	gli
0	2-8	appartamenti	5-9	appartamenti
0	3-0	eh	6-0	eh
0	3-1	esatto	6-1	esatto
0	3-2	te	6-2	te
0	3-3	lo	6-3	lo
0	3-4	era	6-4	era
0	3-5	{P}	6-5	{P}
0	3-6	questo	6-6	questo
0	3-7	che	6-7	che
0	3-8	volevo	6-8	volevo
0	3-9	chiederti	6-9	chiederti
0	3-10	perché	7-0	perché
0	4-0	eh	8-0	eh
0	4-1	sì	8-1	sì
0	5-0	se	9-0	se
0	5-1	tutti	9-1	tutti
0	5-2	vogliono	9-2	vogliono
0	5-3	vivere	9-3	vivere
0	5-4	lì	9-4	lì
0	6-0	sì	10-0	sì
1	_	_	10-1	{P}
0	6-1	non	10-2	non
0	6-2	si	10-3	si
0	6-3	trovano	10-4	trovano
0	6-4	appartamenti	10-5	appartamenti
1	_	_	10-6	{P}
0	6-5	la	10-7	la
0	6-6	verità	10-8	verità
1	6-7	piuttosto	_	_
1	6-8	che	_	_
1	6-9	ci	_	_
1	6-10	sono	_	_
1	6-11	un	_	_
1	6-12	sacco	_	_
1	6-13	di	_	_
1	6-14	gente	_	_
0	7-0	mhmh	11-0	mhmh
0	8-0	mhmh	12-0	mhmh
0	9-0	piuttosto	13-0	piuttosto
0	9-1	che	13-1	che
0	9-2	ci	13-2	ci
0	9-3	sono	13-3	sono
0	9-4	un	13-4	un
0	9-5	sacco	13-5	sacco
0	9-6	di	13-6	di
0	9-7	gente	13-7	gente
0	10-0	come	14-0	come
0	10-1	non	14-1	non
0	10-2	vuole	14-2	vuole
0	10-3	dare	14-3	dare
1	_	_	14-4	{P}
0	10-4	appartamenti	14-5	appartamenti
0	10-5	per	14-6	per
0	10-6	la	14-7	la
0	10-7	famiglia	14-8	famiglia
1	10-8	{P}	_	_
0	10-9	un	15-0	un
0	10-10	po'	15-1	po'
0	10-11	che	15-2	che
0	10-12	danno	15-3	danno
0	10-13	un	15-4	un
0	10-14	po'	15-5	po'
0	10-15	di	15-6	di
0	10-16	persone	15-7	persone
2	11-0	mhmh	15-8	{P}
0	12-0	che	15-9	che
0	12-1	dopo	15-10	dopo
0	12-2	fanno	15-11	fanno
0	12-3	la	15-12	la
0	12-4	storia	15-13	storia
1	_	_	16-0	mhmh
0	13-0	allora	17-0	allora
2	13-1	{P}	18-0	mhmh
0	13-2	per	19-0	per
0	13-3	pochi	19-1	pochi
0	13-4	che	19-2	che
0	13-5	tutti	19-3	tutti
0	13-6	quanti	19-4	quanti
1	13-7	{inspira}	_	_
0	14-0	sì	20-0	sì
0	14-1	sì	20-1	sì
0	14-2	sì	20-2	sì
0	14-3	certo	20-3	certo
0	14-4	capito	20-4	capito
0	14-5	{P}	20-5	{P}
0	14-6	mh	20-6	mh
2	14-7	eh	20-7	e
0	14-8	ma	20-8	ma
1	_	_	20-9	se
2	14-9	se-	20-10	{P}
0	14-10	se	20-11	se
0	14-11	potessi	20-12	potessi
0	14-12	un	20-13	un
0	14-13	giorno	20-14	giorno
0	14-14	vorresti	20-15	vorresti
0	14-15	vivere	20-16	vivere
0	14-16	in	20-17	in
0	14-17	città	20-18	città
1	_	_	20-19	o
1	_	_	21-0	mh
1	_	_	22-0	mh
0	15-0	assolutamente	23-0	assolutamente
0	15-1	io	23-1	io
0	15-2	sto	23-2	sto
0	15-3	provando	23-3	provando
0	15-4	tutti	23-4	tutti
0	15-5	i	23-5	i
0	15-6	giorni	23-6	giorni
0	15-7	a	23-7	a
0	15-8	trovare	23-8	trovare
0	15-9	c'	23-9	c'
0	15-10	è	23-10	è
0	15-11	un	23-11	un
0	15-12	appartamento	23-12	appartamento
0	15-13	per	23-13	per
2	15-14	eh	23-14	i
0	15-15	trasferire	23-15	trasferire
0	15-16	in	23-16	in
0	15-17	bologna	23-17	bologna
0	15-18	cioè	23-18	cioè
0	16-0	okay	24-0	okay
0	17-0	mhmh	25-0	mhmh
0	18-0	io	26-0	io
0	18-1	lavoro	26-1	lavoro
0	18-2	qui	26-2	qui
1	18-3	{P}	_	_
0	18-4	è	27-0	è
0	18-5	inutile	27-1	inutile
0	18-6	che	27-2	che
0	18-7	io	27-3	io
0	18-8	vado	27-4	vado
1	_	_	27-5	{P}
0	18-9	a	27-6	a
1	18-10	{P}	_	_
0	18-11	esempio	28-0	esempio
0	18-12	faccio	28-1	faccio
0	18-13	così	28-2	così
0	18-14	una	28-3	una
0	18-15	una	28-4	una
0	18-16	una	28-5	una
0	18-17	ragionamento	28-6	ragionamento
0	19-0	se	28-7	se
1	_	_	28-8	{P}
0	19-1	lo	28-9	lo
0	19-2	trovo	28-10	trovo
0	19-3	una	28-11	una
0	19-4	casa	28-12	casa
0	19-5	in	28-13	in
0	19-6	bologna	28-14	bologna
1	19-7	{P}	_	_
0	19-8	che	29-0	che
2	19-9	è	29-1	{P}
0	19-10	mille	29-2	mille
0	19-11	euro	29-3	euro
