match	id_A	token_A	id_B	token_B
0	1-0	persone	1-0	persone
0	1-1	che	1-1	che
0	1-2	magari	1-2	magari
0	1-3	puoi	1-3	puoi
0	1-4	avere	1-4	avere
0	1-5	incontrato	1-5	incontrato
0	1-6	un	1-6	un
0	1-7	po'	1-7	po'
1	2-0	ah	_	_
0	3-0	bah	2-0	bah
2	3-1	ehm	2-1	e
2	4-0	c-	3-0	sì
0	4-1	è	3-1	è
0	4-2	sempre	3-2	sempre
0	4-3	pieno	3-3	pieno
0	4-4	di	3-4	di
0	4-5	persone	3-5	persone
0	4-6	che	3-6	che
0	4-7	fanno	3-7	fanno
0	4-8	l'	3-8	l'
0	4-9	elemosina	3-9	elemosina
0	4-10	sotto	3-10	sotto
0	4-11	i	3-11	i
0	4-12	portici	3-12	portici
0	5-0	mhmh	4-0	mhmh
0	6-0	soprattutto	5-0	soprattutto
0	6-1	su	5-1	su
0	6-2	via	5-2	via
0	6-3	indipendenza	5-3	indipendenza
0	6-4	ce	5-4	ce
0	6-5	ne	5-5	ne
0	6-6	sono	5-6	sono
0	6-7	diversi	5-7	diversi
0	7-0	sì	6-0	sì
0	7-1	è	6-1	è
0	7-2	vero	6-2	vero
0	8-0	anche	7-0	anche
0	8-1	sotto	7-1	sotto
0	8-2	i	7-2	i
0	8-3	portici	7-3	portici
0	8-4	di	7-4	di
0	8-5	via	7-5	via
2	9-0	il	8-0	di
0	9-1	viale	8-1	viale
1	10-0	mh	_	_
0	10-1	masini	9-0	masini
0	11-0	perché	10-0	perché
0	11-1	io	10-1	io
0	11-2	passo	10-2	passo
1	11-3	s-	_	_
0	11-4	spesso	10-3	spesso
0	11-5	di	10-4	di
0	11-6	lì	10-5	lì
2	12-0	ehm	11-0	e
0	13-0	però	12-0	però
0	13-1	a	12-1	a
0	13-2	parte	12-2	parte
0	13-3	insomma	12-3	insomma
0	13-4	persone	12-4	persone
1	14-0	mhmh	_	_
0	15-0	che	12-5	che
0	15-1	fanno	12-6	fanno
0	15-2	l'	12-7	l'
0	15-3	elemosina	12-8	elemosina
1	_	_	13-0	mhmh
0	15-4	sì	14-0	sì
0	16-0	mh	15-0	mh
2	16-1	ah	15-1	a
0	16-2	incontri	16-0	incontri
0	16-3	anche	16-1	anche
0	16-4	molte	16-2	molte
0	16-5	persone	16-3	persone
0	16-6	che	16-4	che
0	16-7	ti	16-5	ti
0	16-8	fermano	16-6	fermano
0	16-9	per	16-7	per
2	17-0	ti	17-0	sì
2	17-1	chiedono	18-0	chiederti
0	17-2	di	18-1	di
0	17-3	fare	18-2	fare
2	17-4	beneficenza	18-3	beneficienza
0	17-5	{ride}	18-4	{ride}
1	18-0	sì	_	_
0	18-1	{ride}	19-0	{ride}
0	18-2	esatto	19-1	esatto
0	19-0	{ride}	20-0	{ride}
0	19-1	le	20-1	le
0	19-2	classiche	20-2	classiche
0	19-3	persone	20-3	persone
0	19-4	che	20-4	che
0	19-5	sono	20-5	sono
0	19-6	sotto	20-6	sotto
0	19-7	i	20-7	i
0	19-8	portici	20-8	portici
2	20-0	ehm	21-0	e
0	20-1	a	22-0	a
0	20-2	volte	22-1	volte
0	21-0	persone	22-2	persone
0	21-1	famose	22-3	famose
0	21-2	ogni	22-4	ogni
0	21-3	tanto	22-5	tanto
0	21-4	una	22-6	una
0	21-5	volta	22-7	volta
0	21-6	ho	22-8	ho
0	21-7	incontrato	22-9	incontrato
2	21-8	pif	22-10	piff
0	21-9	ad	22-11	ad
0	21-10	esempio	22-12	esempio
2	22-0	ah	23-0	a
0	22-1	ah	23-1	ah
0	22-2	sì	23-2	sì
0	22-3	sì	23-3	sì
0	22-4	sì	23-4	sì
2	23-0	eh	24-0	e
0	23-1	che	25-0	che
1	_	_	25-1	era
2	23-2	ha	25-2	in
0	23-3	un	25-3	un
0	23-4	hotel	25-4	hotel
0	23-5	che	25-5	che
0	23-6	è	25-6	è
0	23-7	lì	25-7	lì
0	23-8	su	25-8	su
0	23-9	via	25-9	via
0	23-10	indipendenza	25-10	indipendenza
0	24-0	anche	26-0	anche
0	24-1	cremonini	26-1	cremonini
0	24-2	dicono	26-2	dicono
0	24-3	che	26-3	che
0	24-4	si	26-4	si
0	24-5	aspetta	26-5	aspetta
2	25-0	cremoni-	27-0	cremonini
2	25-1	è	27-1	eh
0	25-2	non	27-2	non
0	25-3	l'	27-3	l'
0	25-4	ho	27-4	ho
0	25-5	ancora	27-5	ancora
0	25-6	incontrato	27-6	incontrato
0	25-7	cremonini	27-7	cremonini
2	25-8	{ride}	28-0	poi
2	26-0	x	28-1	niente
0	26-1	neanche	28-2	neanche
0	26-2	io	28-3	io
1	_	_	29-0	{ride}
2	26-3	ohi	29-1	e
0	27-0	però	30-0	però
1	_	_	30-1	è
2	27-1	veramente	30-2	che
0	27-2	sì	30-3	sì
0	27-3	tre	31-0	tre
0	27-4	anni	31-1	anni
0	27-5	perché	31-2	perché
0	27-6	io	31-3	io
0	27-7	sono	31-4	sono
0	27-8	dal	31-5	dal
0	28-0	duemiladiciotto	31-6	duemiladiciotto
2	28-1	diciannove	32-0	sono
2	28-2	ve-	32-1	dal
0	28-3	sì	32-2	sì
0	28-4	tre	32-3	tre
0	28-5	anni	32-4	anni
0	28-6	che	32-5	che
0	28-7	sono	32-6	sono
0	28-8	lì	32-7	lì
1	28-9	e	_	_
0	28-10	non	32-8	non
0	28-11	ho	32-9	ho
1	28-12	ancora	_	_
1	28-13	incrociato	_	_
2	28-14	cremoni-	32-10	ancoraincrociato
2	28-15	{ride}	32-11	cremonini
0	29-0	beh	33-0	beh
0	29-1	magari	33-1	magari
0	29-2	dai	33-2	dai
0	29-3	quest'	33-3	quest'
0	29-4	anno	33-4	anno
0	29-5	sarà	33-5	sarà
0	29-6	l'	33-6	l'
0	29-7	anno	33-7	anno
0	29-8	buono	33-8	buono
1	30-0	ma	_	_
0	30-1	sì	34-0	sì
0	30-2	chissà	34-1	chissà
2	30-3	infatti	34-2	{ride}
2	30-4	infatti	35-0	beh
0	31-0	e	36-0	e
0	31-1	anche	36-1	anche
1	_	_	36-2	emh
2	31-2	mh	36-3	{P}
0	32-0	per	36-4	per
0	32-1	il	36-5	il
0	32-2	fatto	36-6	fatto
0	32-3	che	36-7	che
0	32-4	hanno	36-8	hanno
0	32-5	messo	36-9	messo
0	32-6	le	36-10	le
0	32-7	luci	36-11	luci
0	32-8	con	36-12	con
0	32-9	le	36-13	le
0	32-10	scritte	36-14	scritte
0	32-11	delle	36-15	delle
0	32-12	canzoni	36-16	canzoni
0	32-13	cosa	36-17	cosa
0	32-14	ne	36-18	ne
0	32-15	pensi	36-19	pensi
0	33-0	ah	37-0	ah
