match	id_A	token_A	id_B	token_B
2	1-0	e	1-0	eh
0	1-1	come	1-1	come
0	1-2	tabacco	1-2	tabacco
0	1-3	no	1-3	no
2	1-4	e	1-4	eh
0	1-5	di	1-5	di
0	1-6	là	1-6	là
1	_	_	1-7	{P}
0	1-7	lavorando	1-8	lavorando
0	1-8	più	1-9	più
0	1-9	di	1-10	di
1	1-10	tre	_	_
1	1-11	{P}	_	_
2	1-12	tre	1-11	tre-
2	1-13	mila	1-12	tremila
0	1-14	persone	1-13	persone
0	1-15	non	1-14	non
0	1-16	sono	1-15	sono
0	1-17	esattamente	1-16	esattamente
0	1-18	o	1-17	o
0	1-19	tremila	1-18	tremila
0	1-20	o	1-19	o
0	1-21	trentamila	1-20	trentamila
0	1-22	ma	1-21	ma
0	1-23	tremila	1-22	tremila
1	_	_	1-23	che
1	_	_	1-24	facciamo
0	2-0	okay	2-0	okay
0	3-0	mhmh	3-0	mhmh
0	4-0	mhmh	4-0	mhmh
1	5-0	che	_	_
1	5-1	facciamo	_	_
0	6-0	ma	5-0	ma
1	_	_	5-1	{P}
0	6-1	non	5-2	non
0	6-2	si	5-3	si
0	6-3	trovano	5-4	trovano
0	6-4	adesso	5-5	adesso
0	6-5	neanche	5-6	neanche
2	6-6	online	5-7	là
2	6-7	li	5-8	gli
0	6-8	appartamenti	5-9	appartamenti
0	7-0	eh	6-0	eh
0	7-1	esatto	6-1	esatto
0	7-2	te	6-2	te
0	7-3	lo	6-3	lo
1	_	_	6-4	era
0	7-4	{P}	6-5	{P}
1	7-5	era	_	_
0	7-6	questo	6-6	questo
0	7-7	che	6-7	che
0	7-8	volevo	6-8	volevo
0	7-9	chiederti	6-9	chiederti
0	8-0	perché	7-0	perché
2	9-0	ah	8-0	eh
0	9-1	sì	8-1	sì
0	10-0	se	9-0	se
0	10-1	tutti	9-1	tutti
0	10-2	vogliono	9-2	vogliono
0	10-3	vivere	9-3	vivere
0	10-4	lì	9-4	lì
0	11-0	sì	10-0	sì
0	11-1	{P}	10-1	{P}
0	11-2	non	10-2	non
0	11-3	si	10-3	si
0	11-4	trovano	10-4	trovano
0	11-5	appartamenti	10-5	appartamenti
1	11-6	a	_	_
2	11-7	dir	10-6	{P}
0	11-8	la	10-7	la
0	11-9	verità	10-8	verità
1	_	_	11-0	mhmh
0	12-0	mhmh	12-0	mhmh
0	13-0	piuttosto	13-0	piuttosto
0	13-1	che	13-1	che
0	13-2	ci	13-2	ci
0	13-3	sono	13-3	sono
0	13-4	un	13-4	un
0	13-5	sacco	13-5	sacco
0	13-6	di	13-6	di
0	13-7	gente	13-7	gente
0	14-0	come	14-0	come
0	14-1	non	14-1	non
0	14-2	vuole	14-2	vuole
0	14-3	dare	14-3	dare
1	_	_	14-4	{P}
0	14-4	appartamenti	14-5	appartamenti
0	14-5	per	14-6	per
0	14-6	la	14-7	la
0	14-7	famiglia	14-8	famiglia
1	_	_	15-0	un
2	15-0	o	15-1	po'
0	15-1	che	15-2	che
0	15-2	danno	15-3	danno
0	15-3	un	15-4	un
0	15-4	po'	15-5	po'
0	15-5	di	15-6	di
0	15-6	persone	15-7	persone
0	15-7	{P}	15-8	{P}
0	15-8	che	15-9	che
0	15-9	dopo	15-10	dopo
0	15-10	fanno	15-11	fanno
0	15-11	la	15-12	la
2	15-12	istoria	15-13	storia
0	16-0	mhmh	16-0	mhmh
0	17-0	allora	17-0	allora
2	17-1	{P}	18-0	mhmh
0	17-2	per	19-0	per
0	17-3	pochi	19-1	pochi
0	17-4	che	19-2	che
0	17-5	tutti	19-3	tutti
0	17-6	quanti	19-4	quanti
1	_	_	20-0	sì
1	_	_	20-1	sì
2	18-0	sìsìsì	20-2	sì
0	18-1	certo	20-3	certo
1	18-2	ho	_	_
0	18-3	capito	20-4	capito
2	19-0	mh	20-5	{P}
0	20-0	mh	20-6	mh
0	20-1	e	20-7	e
0	20-2	ma	20-8	ma
0	20-3	se	20-9	se
1	_	_	20-10	{P}
0	21-0	se	20-11	se
0	21-1	potessi	20-12	potessi
0	21-2	un	20-13	un
0	21-3	giorno	20-14	giorno
0	21-4	vorresti	20-15	vorresti
0	21-5	vivere	20-16	vivere
0	21-6	in	20-17	in
0	21-7	città	20-18	città
0	21-8	o	20-19	o
1	_	_	21-0	mh
1	_	_	22-0	mh
0	22-0	assolutamente	23-0	assolutamente
0	22-1	io	23-1	io
1	22-2	e	_	_
0	22-3	sto	23-2	sto
