match	id_A	token_A	id_B	token_B
1	1-0	e	_	_
0	1-1	come	1-0	come
0	1-2	tabacco	1-1	tabacco
0	1-3	no	1-2	no
2	1-4	e	1-3	eh
0	1-5	di	1-4	di
0	1-6	là	1-5	là
1	_	_	1-6	{P}
0	1-7	lavorando	1-7	lavorando
0	1-8	più	1-8	più
0	1-9	di	1-9	di
1	1-10	tre	_	_
1	1-11	{P}	_	_
0	1-12	tre	1-10	tre
2	1-13	mila	1-11	tremila
0	1-14	persone	1-12	persone
0	1-15	non	1-13	non
0	1-16	sono	1-14	sono
0	1-17	esattamente	1-15	esattamente
0	1-18	o	1-16	o
0	1-19	tremila	1-17	tremila
0	1-20	o	1-18	o
1	_	_	1-19	trenta
2	1-21	trentamila	1-20	mila
0	1-22	ma	1-21	ma
0	1-23	tremila	1-22	tremila
1	_	_	1-23	che
1	_	_	1-24	facciamo
0	2-0	okay	2-0	okay
2	3-0	mhmh	3-0	mh
2	4-0	mhmh	3-1	mh
2	5-0	che	4-0	mh
2	5-1	facciamo	4-1	mh
0	6-0	ma	5-0	ma
1	_	_	5-1	{P}
0	6-1	non	5-2	non
0	6-2	si	5-3	si
0	6-3	trovano	5-4	trovano
0	6-4	adesso	5-5	adesso
0	6-5	neanche	5-6	neanche
1	_	_	5-7	là
2	6-6	online	5-8	il
2	6-7	li	5-9	l'
2	6-8	appartamenti	5-10	appartamento
0	7-0	eh	6-0	eh
0	7-1	esatto	6-1	esatto
0	7-2	te	6-2	te
0	7-3	lo	6-3	lo
1	_	_	6-4	era
0	7-4	{P}	6-5	{P}
1	7-5	era	_	_
0	7-6	questo	6-6	questo
0	7-7	che	6-7	che
0	7-8	volevo	6-8	volevo
0	7-9	chiederti	6-9	chiederti
0	8-0	perché	7-0	perché
2	9-0	ah	8-0	eh
0	9-1	sì	8-1	sì
0	10-0	se	9-0	se
0	10-1	tutti	9-1	tutti
0	10-2	vogliono	9-2	vogliono
0	10-3	vivere	9-3	vivere
0	10-4	lì	9-4	lì
0	11-0	sì	10-0	sì
0	11-1	{P}	10-1	{P}
0	11-2	non	10-2	non
0	11-3	si	10-3	si
0	11-4	trovano	10-4	trovano
0	11-5	appartamenti	10-5	appartamenti
1	11-6	a	_	_
2	11-7	dir	10-6	{P}
0	11-8	la	10-7	la
0	11-9	verità	10-8	verità
1	_	_	11-0	mh
1	_	_	11-1	mh
1	_	_	12-0	mh
2	12-0	mhmh	12-1	mh
0	13-0	piuttosto	13-0	piuttosto
0	13-1	che	13-1	che
0	13-2	ci	13-2	ci
0	13-3	sono	13-3	sono
0	13-4	un	13-4	un
0	13-5	sacco	13-5	sacco
0	13-6	di	13-6	di
0	13-7	gente	13-7	gente
0	14-0	come	14-0	come
0	14-1	non	14-1	non
0	14-2	vuole	14-2	vuole
0	14-3	dare	14-3	dare
1	_	_	14-4	{P}
0	14-4	appartamenti	14-5	appartamenti
0	14-5	per	14-6	per
0	14-6	la	14-7	la
0	14-7	famiglia	14-8	famiglia
1	_	_	15-0	un
2	15-0	o	15-1	po'
0	15-1	che	15-2	che
0	15-2	danno	15-3	danno
0	15-3	un	15-4	un
0	15-4	po'	15-5	po'
0	15-5	di	15-6	di
0	15-6	persone	15-7	persone
0	15-7	{P}	15-8	{P}
0	15-8	che	15-9	che
0	15-9	dopo	15-10	dopo
0	15-10	fanno	15-11	fanno
0	15-11	la	15-12	la
1	_	_	15-13	storia
1	_	_	16-0	mh
1	_	_	16-1	mh
2	15-12	istoria	17-0	mh
2	16-0	mhmh	17-1	mh
0	17-0	allora	18-0	allora
1	17-1	{P}	_	_
0	17-2	per	19-0	per
0	17-3	pochi	19-1	pochi
0	17-4	che	19-2	che
0	17-5	tutti	19-3	tutti
0	17-6	quanti	19-4	quanti
1	_	_	20-0	sì
1	_	_	20-1	sì
2	18-0	sìsìsì	20-2	sì
0	18-1	certo	20-3	certo
1	18-2	ho	_	_
0	18-3	capito	20-4	capito
2	19-0	mh	20-5	{P}
0	20-0	mh	20-6	mh
0	20-1	e	20-7	e
0	20-2	ma	20-8	ma
0	20-3	se	20-9	se
1	_	_	20-10	{P}
0	21-0	se	20-11	se
0	21-1	potessi	20-12	potessi
0	21-2	un	20-13	un
0	21-3	giorno	20-14	giorno
0	21-4	vorresti	20-15	vorresti
0	21-5	vivere	20-16	vivere
0	21-6	in	20-17	in
0	21-7	città	20-18	città
0	21-8	o	20-19	o
0	22-0	assolutamente	21-0	assolutamente
0	22-1	io	21-1	io
0	22-2	e	21-2	e
0	22-3	sto	21-3	sto
0	22-4	provando	21-4	provando
0	22-5	tutti	21-5	tutti
0	22-6	i	21-6	i
0	22-7	giorni	21-7	giorni
0	22-8	a	21-8	a
0	22-9	trovare	21-9	trovare
1	_	_	21-10	c'
2	22-10	cioè	21-11	è
0	22-11	un	21-12	un
0	22-12	appartamento	21-13	appartamento
0	22-13	per	21-14	per
0	22-14	i	21-15	i
0	22-15	trasferire	21-16	trasferire
0	22-16	in	21-17	in
0	22-17	bologna	21-18	bologna
0	22-18	cioè	21-19	cioè
0	23-0	okay	22-0	okay
1	_	_	23-0	mh
2	24-0	mhmh	23-1	mh
0	25-0	io	24-0	io
0	25-1	lavoro	24-1	lavoro
0	25-2	qui	24-2	qui
0	26-0	è	25-0	è
1	_	_	25-1	un
2	26-1	unutile	25-2	utile
0	26-2	che	25-3	che
0	26-3	io	25-4	io
0	26-4	vado	25-5	vado
1	_	_	25-6	{P}
0	26-5	a	25-7	a
0	27-0	esempio	26-0	esempio
0	27-1	faccio	26-1	faccio
0	27-2	così	26-2	così
0	27-3	una	26-3	una
0	27-4	una	26-4	una
0	27-5	una	26-5	una
0	27-6	ragionamento	26-6	ragionamento
0	28-0	se	26-7	se
1	_	_	26-8	{P}
0	28-1	lo	26-9	lo
0	28-2	trovo	26-10	trovo
1	28-3	{P}	_	_
0	28-4	una	26-11	una
0	28-5	casa	26-12	casa
0	28-6	in	26-13	in
0	28-7	bologna	26-14	bologna
0	29-0	che	27-0	che
1	_	_	27-1	{P}
0	29-1	mille	27-2	mille
0	29-2	euro	27-3	euro
1	_	_	27-4	{P}
0	30-0	facciamo	27-5	facciamo
0	30-1	perché	27-6	perché
0	30-2	una	27-7	una
0	30-3	casa	27-8	casa
2	30-4	dev'	27-9	deve
0	30-5	essere	27-10	essere
0	30-6	mille	27-11	mille
0	30-7	euro	27-12	euro
1	_	_	28-0	mh
2	31-0	mhmh	28-1	mh
0	32-0	e	29-0	e
1	_	_	29-1	{P}
0	32-1	non	29-2	non
0	32-2	è	29-3	è
0	32-3	che	29-4	che
0	32-4	deve	29-5	deve
0	32-5	essere	29-6	essere
0	32-6	soltanto	29-7	soltanto
0	32-7	una	29-8	una
0	32-8	camera	29-9	camera
0	32-9	un	29-10	un
1	_	_	29-11	mon-
0	32-10	un	29-12	un
0	32-11	monolocale	29-13	monolocale
0	32-12	che	29-14	che
1	_	_	29-15	è
0	32-13	mille	29-16	mille
0	32-14	euro	29-17	euro
0	32-15	no	29-18	no
0	33-0	è	30-0	è
0	33-1	troppo	30-1	troppo
0	34-0	è	31-0	è
0	34-1	troppo	31-1	troppo
0	34-2	sì	31-2	sì
2	35-0	dev'	32-0	deve
0	35-1	essere	32-1	essere
0	35-2	almeno	32-2	almeno
0	35-3	tre	32-3	tre
2	35-4	camere	32-4	camera
0	35-5	di	32-5	di
0	35-6	letto	32-6	letto
0	35-7	per	32-7	per
0	35-8	per	32-8	per
0	35-9	mille	32-9	mille
0	35-10	euro	32-10	euro
1	_	_	32-11	mille
1	_	_	32-12	due
2	35-11	milledue	32-13	mille
2	35-12	millecento	32-14	cento
0	35-13	facciamo	32-15	facciamo
0	35-14	così	32-16	così
1	_	_	33-0	sì
2	36-0	sìsì	33-1	sì
0	36-1	sì	33-2	sì
1	_	_	34-0	mh
2	37-0	mhmh	34-1	mh
0	38-0	se	35-0	se
0	38-1	vado	35-1	vado
0	38-2	a	35-2	a
2	38-3	valsamogia	35-3	valsamoggia
0	39-0	ogni	36-0	ogni
0	39-1	mese	36-1	mese
0	39-2	io	36-2	io
1	_	_	36-3	e
2	39-3	espendo	36-4	spendo
2	39-4	ci-	36-5	c-
0	39-5	più	36-6	più
0	39-6	di	36-7	di
0	39-7	duecento	36-8	duecento
0	39-8	euro	36-9	euro
0	39-9	di	36-10	di
0	39-10	benzina	36-11	benzina
1	_	_	37-0	sì
1	_	_	37-1	sì
2	40-0	sìsì	37-2	{P}
0	41-0	e	37-3	e
0	41-1	il	37-4	il
0	41-2	parcheggio	37-5	parcheggio
0	42-0	e	38-0	e
0	42-1	parcheggio	38-1	parcheggio
0	42-2	più	38-2	più
0	43-0	sì	39-0	sì
0	44-0	facciamo	40-0	facciamo
0	44-1	trecentocinquanta	40-1	trecentocinquanta
0	44-2	euro	40-2	euro
0	44-3	di	40-3	di
0	44-4	ogni	40-4	ogni
0	44-5	mese	40-5	mese
1	_	_	41-0	sì
1	_	_	41-1	sì
2	45-0	sìsì	41-2	diventa
2	46-0	tantissimo	41-3	altiss-
0	47-0	tantissimo	42-0	tantissimo
0	48-0	tantissimo	43-0	tantissimo
2	49-0	{ride}	44-0	sì
2	50-0	sìsì	44-1	sì
0	51-0	no	45-0	no
0	51-1	io	45-1	io
0	51-2	non	45-2	non
0	51-3	ho	45-3	ho
0	51-4	la	45-4	la
0	51-5	macchina	45-5	macchina
0	51-6	quindi	45-6	quindi
1	51-7	io	_	_
0	51-8	non	45-7	non
0	51-9	mi	45-8	mi
0	51-10	rendo	45-9	rendo
0	51-11	conto	45-10	conto
1	51-12	se	_	_
2	51-13	tutte	45-11	sento
0	51-14	queste	45-12	queste
0	51-15	cifre	45-13	cifre
0	51-16	{ride}	45-14	{ride}
0	52-0	no	46-0	no
0	52-1	intendevo	46-1	intendevo
0	53-0	intendevo	46-2	intendevo
0	54-0	che	46-3	che
0	54-1	se	46-4	se
0	54-2	là	46-5	là
0	54-3	pago	46-6	pago
0	54-4	settecento	46-7	settecento
0	54-5	euro	46-8	euro
0	54-6	in	46-9	in
0	54-7	affitto	46-10	affitto
0	55-0	più	47-0	più
0	55-1	{P}	47-1	{P}
0	55-2	trecentocinquanta	47-2	trecentocinquanta
0	55-3	sono	47-3	sono
0	55-4	mille	47-4	mille
1	_	_	48-0	mh
0	56-0	mh	49-0	mh
2	57-0	mhmh	49-1	mh
0	58-0	già	50-0	già
1	_	_	50-1	{P}
0	59-0	mille	50-2	mille
0	59-1	mil-	50-3	mil-
0	59-2	mille	50-4	mille
0	59-3	cento	50-5	cento
0	59-4	mille	50-6	mille
0	59-5	due	50-7	due
0	59-6	mille	50-8	mille
1	59-7	e	_	_
0	59-8	cento	50-9	cento
1	_	_	50-10	mil-
0	59-9	mille	50-11	mille
0	59-10	duecento	50-12	duecento
0	59-11	dopo	50-13	dopo
1	60-0	sìsì	_	_
0	61-0	perché	50-14	perché
0	61-1	non	50-15	non
0	61-2	è	50-16	è
0	61-3	che	50-17	che
1	_	_	50-18	è
0	61-4	solo	50-19	solo
0	61-5	che	50-20	che
0	61-6	devo	50-21	devo
0	61-7	pagare	50-22	pagare
0	61-8	la	50-23	la
0	61-9	macchina	50-24	macchina
1	_	_	50-25	{P}
0	62-0	la	50-26	la
0	62-1	benzina	50-27	benzina
0	62-2	e	50-28	e
1	_	_	50-29	{P}
0	63-0	e	50-30	e
0	63-1	anche	50-31	anche
0	63-2	il	50-32	il
0	63-3	parcheggio	50-33	parcheggio
0	63-4	no	50-34	no
0	63-5	devo	50-35	devo
2	63-6	far-	50-36	fa-
0	63-7	as-	50-37	as-
1	_	_	51-0	sì
1	_	_	51-1	sì
1	_	_	51-2	sì
1	_	_	52-0	mh
1	_	_	52-1	mh
1	_	_	53-0	mh
1	_	_	53-1	mh
1	_	_	54-0	sì
1	_	_	54-1	sì
1	_	_	54-2	sì
1	_	_	55-0	sì
2	64-0	sìsìsì	55-1	sì
2	65-0	sìsì	55-2	sì
0	66-0	allora	56-0	allora
1	66-1	com'	_	_
2	66-2	è	56-1	come
0	66-3	la	56-2	la
0	66-4	città	56-3	città
1	_	_	56-4	{P}
0	67-0	se	56-5	se
0	67-1	tu	56-6	tu
0	67-2	paghi	56-7	paghi
0	67-3	duecento	56-8	duecento
2	67-4	eur-	56-9	eu-
2	67-5	cen-	56-10	cioè
0	67-6	duecento	56-11	duecento
0	67-7	euro	56-12	euro
0	67-8	in	56-13	in
1	_	_	56-14	piú
2	67-9	più	56-15	{P}
0	67-10	ma	56-16	ma
0	67-11	ti	56-17	ti
0	67-12	trovi	56-18	trovi
0	67-13	tutto	56-19	tutto
1	_	_	57-0	mh
