match	id_A	token_A	id_B	token_B
1	_	_	1-0	mh
1	_	_	1-1	negli
1	_	_	1-2	ultimi
1	_	_	1-3	anni
1	_	_	1-4	secondo
1	_	_	1-5	me
1	_	_	1-6	è
2	1-0	x	1-7	aum-
0	1-1	infatti	1-8	infatti
0	1-2	il	1-9	il
0	1-3	fatto	1-10	fatto
0	1-4	che	1-11	che
0	1-5	è	1-12	è
0	1-6	aumentato	1-13	aumentato
0	1-7	il	1-14	il
0	1-8	turismo	1-15	turismo
0	2-0	ha	2-0	ha
0	2-1	impattato	2-1	impattato
0	2-2	molto	2-2	molto
0	2-3	anche	2-3	anche
1	_	_	2-4	quello
2	2-4	x	2-5	con
0	2-5	gli	2-6	gli
0	2-6	affitti	2-7	affitti
2	3-0	eh	3-0	e
0	3-1	può	3-1	può
0	3-2	essere	3-2	essere
0	4-0	è	4-0	è
0	4-1	vero	4-1	vero
0	4-2	è	4-2	è
0	4-3	vero	4-3	vero
0	5-0	perché	5-0	perché
2	5-1	dicevano	5-1	insomma
2	5-2	che	5-2	qui
0	5-3	molte	5-3	molte
0	5-4	persone	5-4	persone
0	5-5	molti	5-5	molti
2	6-0	proprietari	5-6	prorietari
0	6-1	hanno	5-7	hanno
0	6-2	messo	5-8	messo
0	6-3	le	5-9	le
0	6-4	case	5-10	case
0	6-5	su	5-11	su
2	6-6	airbb	5-12	airbeb
0	7-0	per	6-0	per
0	7-1	per	6-1	per
0	7-2	il	6-2	il
0	7-3	turismo	6-3	turismo
1	_	_	7-0	mh
2	8-0	mhmh	7-1	mh
0	9-0	e	8-0	e
0	9-1	tutte	8-1	tutte
0	9-2	queste	8-2	queste
0	9-3	case	8-3	case
0	9-4	sono	8-4	sono
0	9-5	state	8-5	state
0	9-6	tolte	8-6	tolte
0	9-7	dal	8-7	dal
0	9-8	mercato	8-8	mercato
0	10-0	della	9-0	della
0	10-1	gente	9-1	gente
0	10-2	che	9-2	che
0	10-3	ci	9-3	ci
0	10-4	deve	9-4	deve
0	10-5	vivere	9-5	vivere
0	10-6	insomma	9-6	insomma
1	_	_	10-0	mh
1	_	_	10-1	mh
2	11-0	mhmh	10-2	{P}
0	11-1	è	10-3	è
0	11-2	vero	10-4	vero
0	12-0	quindi	11-0	quindi
0	12-1	sicuramente	11-1	sicuramente
0	12-2	il	11-2	il
0	12-3	turismo	11-3	turismo
0	12-4	ha	11-4	ha
0	12-5	influito	11-5	influito
0	12-6	anche	11-6	anche
0	12-7	su	11-7	su
0	12-8	questo	11-8	questo
1	_	_	11-9	su
0	13-0	questa	11-10	questa
0	13-1	cosa	11-11	cosa
0	13-2	qua	11-12	qua
0	14-0	però	12-0	però
1	_	_	12-1	{P}
0	15-0	capisco	12-2	capisco
0	15-1	anche	12-3	anche
0	15-2	che	12-4	che
0	15-3	vogliano	12-5	vogliano
1	_	_	12-6	x
1	_	_	12-7	incentivare
1	_	_	12-8	il
1	_	_	12-9	turismo
1	_	_	12-10	{ride}
0	16-0	eh	13-0	eh
0	16-1	sì	13-1	sì
1	_	_	13-2	anche
2	16-2	x	13-3	loro
0	16-3	sì	14-0	sì
0	16-4	sì	14-1	sì
0	16-5	sì	14-2	sì
1	17-0	cercare	_	_
1	17-1	in	_	_
2	17-2	primo	15-0	però
0	18-0	e	16-0	e
1	19-0	però	_	_
0	20-0	e	16-1	e
0	20-1	invece	16-2	invece
0	20-2	per	16-3	per
1	_	_	16-4	il
0	20-3	quanto	16-5	quanto
0	20-4	riguarda	16-6	riguarda
0	20-5	il	16-7	il
0	20-6	lavoro	16-8	lavoro
0	21-0	pensi	16-9	pensi
1	21-1	che	_	_
2	21-2	si	16-10	sia
0	21-3	un	16-11	un
0	21-4	buon	16-12	buon
0	21-5	posto	16-13	posto
0	21-6	in	16-14	in
0	21-7	cui	16-15	cui
0	21-8	lavorare	16-16	lavorare
0	22-0	cioè	17-0	cioè
2	22-1	sì	17-1	s-
