match	id_A	token_A	id_B	token_B
0	1-0	e	1-0	e
0	1-1	come	1-1	come
2	1-2	tabacco	1-2	xxxx
2	1-3	no	2-0	okay
0	1-4	e	3-0	e
1	1-5	di	_	_
0	1-6	là	3-1	là
1	_	_	3-2	{P}
0	1-7	lavorando	3-3	lavorando
0	1-8	più	3-4	più
0	1-9	di	3-5	di
1	1-10	tre	_	_
1	1-11	{P}	_	_
0	1-12	tre	3-6	tre
2	1-13	mila	3-7	tremila
0	1-14	persone	3-8	persone
1	_	_	4-0	mh
0	1-15	non	5-0	non
0	1-16	sono	5-1	sono
0	1-17	esattamente	5-2	esattamente
0	1-18	o	5-3	o
0	1-19	tremila	5-4	tremila
0	1-20	o	5-5	o
0	1-21	trentamila	5-6	trentamila
0	1-22	ma	5-7	ma
0	1-23	tremila	5-8	tremila
1	2-0	okay	_	_
1	3-0	mhmh	_	_
1	4-0	mhmh	_	_
0	5-0	che	5-9	che
0	5-1	facciamo	5-10	facciamo
1	_	_	6-0	mhmh
0	6-0	ma	7-0	ma
0	6-1	non	7-1	non
0	6-2	si	7-2	si
0	6-3	trovano	7-3	trovano
0	6-4	adesso	7-4	adesso
0	6-5	neanche	7-5	neanche
2	6-6	online	7-6	là
2	6-7	li	7-7	gli
0	6-8	appartamenti	7-8	appartamenti
0	7-0	eh	8-0	eh
0	7-1	esatto	8-1	esatto
0	7-2	te	8-2	te
0	7-3	lo	8-3	lo
1	_	_	8-4	era
0	7-4	{P}	8-5	{P}
1	7-5	era	_	_
0	7-6	questo	8-6	questo
0	7-7	che	8-7	che
0	7-8	volevo	8-8	volevo
0	7-9	chiederti	8-9	chiederti
0	8-0	perché	9-0	perché
0	9-0	ah	10-0	ah
0	9-1	sì	10-1	sì
0	10-0	se	11-0	se
0	10-1	tutti	11-1	tutti
0	10-2	vogliono	11-2	vogliono
0	10-3	vivere	11-3	vivere
0	10-4	lì	11-4	lì
0	11-0	sì	12-0	sì
1	11-1	{P}	_	_
0	11-2	non	12-1	non
0	11-3	si	12-2	si
0	11-4	trovano	12-3	trovano
0	11-5	appartamenti	12-4	appartamenti
1	11-6	a	_	_
