match	id_A	token_A	id_B	token_B
0	1-0	persone	1-0	persone
0	1-1	che	1-1	che
0	1-2	magari	1-2	magari
0	1-3	puoi	1-3	puoi
2	1-4	aver	1-4	avere
0	1-5	incontrato	1-5	incontrato
0	1-6	un	1-6	un
0	1-7	po'	1-7	po'
0	2-0	bah	2-0	bah
1	2-1	eh	_	_
2	2-2	{P}	2-1	e
0	2-3	sì	3-0	sì
1	2-4	cioè	_	_
0	2-5	è	3-1	è
0	2-6	sempre	3-2	sempre
0	2-7	pieno	3-3	pieno
0	2-8	di	3-4	di
0	2-9	persone	3-5	persone
0	2-10	che	3-6	che
0	2-11	fanno	3-7	fanno
1	_	_	3-8	l'
2	2-12	emosina	3-9	elemosina
0	2-13	sotto	3-10	sotto
0	2-14	i	3-11	i
0	2-15	portici	3-12	portici
0	3-0	mhmh	4-0	mhmh
0	4-0	soprattutto	5-0	soprattutto
2	4-1	se	5-1	su
2	4-2	vieni	5-2	via
0	4-3	indipendenza	5-3	indipendenza
0	4-4	ce	5-4	ce
0	4-5	ne	5-5	ne
0	4-6	sono	5-6	sono
0	4-7	diversi	5-7	diversi
0	5-0	sì	6-0	sì
0	5-1	è	6-1	è
0	5-2	vero	6-2	vero
0	6-0	anche	7-0	anche
0	6-1	sotto	7-1	sotto
0	6-2	i	7-2	i
0	6-3	portici	7-3	portici
0	6-4	di	7-4	di
0	6-5	via	7-5	via
1	6-6	{P}	_	_
0	6-7	di	8-0	di
0	6-8	viale	8-1	viale
1	6-9	{P}	_	_
1	6-10	mh	_	_
0	6-11	masini	9-0	masini
0	7-0	perché	10-0	perché
0	7-1	io	10-1	io
0	7-2	passo	10-2	passo
0	7-3	spesso	10-3	spesso
0	7-4	di	10-4	di
0	7-5	lì	10-5	lì
2	8-0	ehm	11-0	e
0	9-0	però	12-0	però
0	9-1	a	12-1	a
0	9-2	parte	12-2	parte
0	9-3	insomma	12-3	insomma
0	9-4	persone	12-4	persone
0	9-5	che	12-5	che
0	9-6	fanno	12-6	fanno
0	9-7	l'	12-7	l'
0	9-8	elemosina	12-8	elemosina
1	9-9	si	_	_
0	10-0	mhmh	13-0	mhmh
1	_	_	14-0	sì
0	11-0	mh	15-0	mh
1	11-1	ah	_	_
2	11-2	{P}	15-1	a
0	11-3	incontri	16-0	incontri
0	11-4	anche	16-1	anche
0	11-5	molte	16-2	molte
0	11-6	persone	16-3	persone
0	11-7	che	16-4	che
0	11-8	ti	16-5	ti
0	11-9	fermano	16-6	fermano
0	11-10	per	16-7	per
0	12-0	sì	17-0	sì
1	12-1	{ride}	_	_
1	12-2	esatto	_	_
0	13-0	chiederti	18-0	chiederti
0	13-1	di	18-1	di
0	13-2	fare	18-2	fare
1	_	_	18-3	beneficienza
1	_	_	18-4	{ride}
1	_	_	19-0	{ride}
2	13-3	beneficenza	19-1	esatto
0	13-4	{ride}	20-0	{ride}
0	13-5	le	20-1	le
0	13-6	classiche	20-2	classiche
0	13-7	persone	20-3	persone
0	13-8	che	20-4	che
0	13-9	sono	20-5	sono
0	13-10	sotto	20-6	sotto
0	13-11	i	20-7	i
0	13-12	portici	20-8	portici
2	14-0	ehm	21-0	e
0	15-0	a	22-0	a
0	15-1	volte	22-1	volte
1	15-2	{P}	_	_
0	15-3	persone	22-2	persone
0	15-4	famose	22-3	famose
0	15-5	ogni	22-4	ogni
0	15-6	tanto	22-5	tanto
0	15-7	una	22-6	una
0	15-8	volta	22-7	volta
1	_	_	22-8	ho
0	15-9	incontrato	22-9	incontrato
0	15-10	piff	22-10	piff
0	15-11	ad	22-11	ad
0	15-12	esempio	22-12	esempio
1	_	_	23-0	a
0	16-0	ah	23-1	ah
0	16-1	sì	23-2	sì
0	16-2	sì	23-3	sì
0	16-3	sì	23-4	sì
1	17-0	eh	_	_
2	17-1	so	24-0	e
0	17-2	che	25-0	che
0	17-3	era	25-1	era
0	17-4	in	25-2	in
0	17-5	un	25-3	un
0	17-6	hotel	25-4	hotel
0	17-7	che	25-5	che
0	17-8	è	25-6	è
0	17-9	lì	25-7	lì
0	17-10	su	25-8	su
0	17-11	via	25-9	via
0	17-12	indipendenza	25-10	indipendenza
0	18-0	anche	26-0	anche
0	18-1	cremonini	26-1	cremonini
0	18-2	dicono	26-2	dicono
0	18-3	che	26-3	che
0	18-4	si	26-4	si
1	_	_	26-5	aspetta
2	18-5	aspettano	27-0	cremonini
0	19-0	eh	27-1	eh
0	19-1	non	27-2	non
1	_	_	27-3	l'
0	19-2	ho	27-4	ho
0	19-3	ancora	27-5	ancora
0	19-4	incontrato	27-6	incontrato
1	19-5	i	_	_
0	19-6	cremonini	27-7	cremonini
2	19-7	{ride}	28-0	poi
2	20-0	x	28-1	niente
0	20-1	neanche	28-2	neanche
0	20-2	io	28-3	io
1	_	_	29-0	{ride}
2	20-3	x	29-1	e
0	21-0	però	30-0	però
1	_	_	30-1	è
2	21-1	x	30-2	che
0	21-2	sì	30-3	sì
0	21-3	tre	31-0	tre
0	21-4	anni	31-1	anni
0	21-5	perché	31-2	perché
0	21-6	io	31-3	io
0	21-7	sono	31-4	sono
0	21-8	dal	31-5	dal
0	21-9	duemiladiciotto	31-6	duemiladiciotto
1	_	_	32-0	sono
2	21-10	diciannove	32-1	dal
0	21-11	sì	32-2	sì
0	21-12	tre	32-3	tre
0	21-13	anni	32-4	anni
0	21-14	che	32-5	che
0	21-15	sono	32-6	sono
0	21-16	lì	32-7	lì
0	21-17	non	32-8	non
0	21-18	ho	32-9	ho
1	21-19	ancora	_	_
2	21-20	incrociato	32-10	ancoraincrociato
0	21-21	cremonini	32-11	cremonini
0	22-0	beh	33-0	beh
0	22-1	magari	33-1	magari
0	22-2	dai	33-2	dai
0	22-3	quest'	33-3	quest'
0	22-4	anno	33-4	anno
0	22-5	sarà	33-5	sarà
1	22-6	{ride}	_	_
0	22-7	l'	33-6	l'
0	22-8	anno	33-7	anno
0	22-9	buono	33-8	buono
1	23-0	{ride}	_	_
1	23-1	ma	_	_
0	23-2	sì	34-0	sì
1	_	_	34-1	chissà
2	23-3	x	34-2	{ride}
2	23-4	infatti	35-0	beh
0	24-0	e	36-0	e
0	24-1	anche	36-1	anche
2	24-2	ehm	36-2	emh
0	24-3	{P}	36-3	{P}
0	24-4	per	36-4	per
0	24-5	il	36-5	il
0	24-6	fatto	36-6	fatto
0	24-7	che	36-7	che
0	24-8	hanno	36-8	hanno
0	24-9	messo	36-9	messo
0	24-10	le	36-10	le
0	24-11	luci	36-11	luci
0	24-12	con	36-12	con
0	24-13	le	36-13	le
0	24-14	scritte	36-14	scritte
0	24-15	delle	36-15	delle
0	24-16	canzoni	36-16	canzoni
0	24-17	cosa	36-17	cosa
