match	id_A	token_A	id_B	token_B
0	1-0	per	1-0	per
0	1-1	quattro	1-1	quattro
0	2-0	no	2-0	no
1	2-1	n~	_	_
0	2-2	un	2-1	un
1	_	_	2-2	chilo
2	2-3	kilo	2-3	e
0	2-4	settecento	2-4	settecento
0	2-5	grammi	2-5	grammi
0	2-6	di	2-6	di
0	2-7	pasta	2-7	pasta
0	3-0	eh	3-0	eh
0	3-1	vabbè	3-1	vabbè
1	3-2	ma	_	_
0	3-3	perché	3-2	perché
0	3-4	quello	3-3	quello
0	3-5	il	3-4	il
0	3-6	padre	3-5	padre
0	3-7	se	3-6	se
0	3-8	ne	3-7	ne
0	3-9	mangia	3-8	mangia
0	3-10	assai	3-9	assai
0	3-11	io	3-10	io
0	3-12	so	3-11	so
0	4-0	con	4-0	con
0	4-1	due	4-1	due
0	5-0	il	5-0	il
0	5-1	padre	5-1	padre
1	_	_	5-2	va
2	5-2	man~	5-3	e
0	5-3	ne	5-4	ne
0	5-4	mangia	5-5	mangia
0	5-5	ne	5-6	ne
0	5-6	mangia	5-7	mangia
0	5-7	una	5-8	una
2	5-8	scodella	5-9	scotella
2	5-9	da	5-10	di
0	5-10	insalata	5-11	insalata
2	6-0	eh	6-0	ah
0	7-0	con	7-0	con
0	7-1	due	7-1	due
0	7-2	vasetti	7-2	vasetti
0	8-0	del	7-3	del
0	8-1	pesto	7-4	pesto
0	8-2	quello	7-5	quello
0	8-3	là	7-6	là
0	8-4	barilla	7-7	barilla
1	_	_	7-8	rico-
1	_	_	8-0	eh
2	9-0	vabbè	8-1	ma
0	9-1	grazie	8-2	grazie
1	9-2	con	_	_
0	9-3	settecento	8-3	settecento
0	9-4	grammi	8-4	grammi
0	9-5	di	8-5	di
0	9-6	pasta	8-6	pasta
1	10-0	rico~	_	_
0	11-0	ricotta	9-0	ricotta
0	11-1	e	9-1	e
0	11-2	noci	9-2	noci
0	12-0	non	10-0	non
0	12-1	contenta	10-1	contenta
1	_	_	10-2	{P}
0	13-0	il	10-3	il
1	13-1	fior	_	_
1	13-2	di	_	_
2	13-3	latte	10-4	fiordilatte
0	13-4	dentro	10-5	dentro
0	14-0	non	11-0	non
0	14-1	contenta	11-1	contenta
1	_	_	11-2	{P}
0	15-0	il	11-3	il
0	15-1	parmigiano	11-4	parmigiano
0	15-2	sopra	11-5	sopra
0	16-0	e	12-0	e
2	16-1	non	12-1	lo
2	16-2	stona	12-2	scono
0	17-0	non	13-0	non
2	17-1	contenta	13-1	contento
0	17-2	mi	13-2	mi
0	17-3	ha	13-3	ha
0	17-4	detto	13-4	detto
0	17-5	eh	13-5	eh
0	17-6	se	13-6	se
0	17-7	c'	13-7	c'
0	17-8	avevo	13-8	avevo
1	_	_	13-9	gli
2	17-9	le	13-10	x
2	17-10	noci	13-11	ci
0	17-11	mettevo	13-12	mettevo
0	17-12	pure	13-13	pure
0	17-13	le	13-14	le
0	17-14	noci	13-15	noci
0	17-15	sopra	13-16	sopra
0	18-0	no	14-0	no
1	_	_	15-0	bravo
2	19-0	marò	16-0	che
2	20-0	esagerata	16-1	bravo
2	21-0	ua	17-0	ma
0	21-1	mi	17-1	mi
0	21-2	piacevano	17-2	piacevano
0	21-3	tanto	17-3	tanto
0	21-4	quelle	17-4	quelle
0	21-5	zucchine	17-5	zucchine
0	21-6	le	17-6	le
0	21-7	avete	17-7	avete
0	21-8	mangiate	17-8	mangiate
0	21-9	tutte	17-9	tutte
1	22-0	mh	_	_
0	23-0	sorry	18-0	sorry
1	_	_	18-1	{P}
0	24-0	te	18-2	te
0	24-1	le	18-3	le
0	24-2	rifaccio	18-4	rifaccio
0	24-3	prima	18-5	prima
0	24-4	che	18-6	che
0	24-5	te	18-7	te
0	24-6	ne	18-8	ne
0	24-7	vai	18-9	vai
1	_	_	19-0	mhmh
2	25-0	eh	20-0	{ride}
2	26-0	prima	20-1	ma
0	26-1	che	20-2	che
0	26-2	te	20-3	te
0	26-3	ne	20-4	ne
0	26-4	vai	20-5	vai
0	27-0	mh	21-0	mh
1	28-0	è	_	_
2	28-1	lui	22-0	ti
2	28-2	che	22-1	piace
