match	id_A	token_A	id_B	token_B
0	1-0	persone	1-0	persone
0	1-1	che	1-1	che
0	1-2	magari	1-2	magari
2	1-3	prima	1-3	puoi
2	1-4	avevi	1-4	avere
0	1-5	incontrato	1-5	incontrato
0	1-6	un	1-6	un
0	1-7	po'	1-7	po'
1	2-0	mh	_	_
0	3-0	bah	2-0	bah
1	3-1	eh	_	_
2	4-0	ci	2-1	e
2	4-1	son-	3-0	sì
0	4-2	è	3-1	è
0	4-3	sempre	3-2	sempre
0	4-4	pieno	3-3	pieno
0	4-5	di	3-4	di
0	4-6	persone	3-5	persone
0	4-7	che	3-6	che
0	4-8	fanno	3-7	fanno
1	_	_	3-8	l'
0	4-9	elemosina	3-9	elemosina
0	4-10	sotto	3-10	sotto
0	4-11	i	3-11	i
0	4-12	portici	3-12	portici
0	5-0	mhmh	4-0	mhmh
0	6-0	soprattutto	5-0	soprattutto
0	6-1	su	5-1	su
0	6-2	via	5-2	via
0	6-3	indipendenza	5-3	indipendenza
0	6-4	ce	5-4	ce
0	6-5	ne	5-5	ne
0	6-6	sono	5-6	sono
0	6-7	diversi	5-7	diversi
1	_	_	6-0	sì
1	_	_	6-1	è
2	7-0	seriamente	6-2	vero
0	8-0	anche	7-0	anche
0	8-1	sotto	7-1	sotto
0	8-2	i	7-2	i
0	8-3	portici	7-3	portici
0	8-4	di	7-4	di
0	8-5	via	7-5	via
2	9-0	in	8-0	di
0	9-1	viale	8-1	viale
1	10-0	mh	_	_
0	10-1	masini	9-0	masini
0	11-0	perché	10-0	perché
0	11-1	io	10-1	io
0	11-2	passo	10-2	passo
0	11-3	spesso	10-3	spesso
0	11-4	di	10-4	di
0	11-5	lì	10-5	lì
2	12-0	eh	11-0	e
0	13-0	però	12-0	però
0	13-1	a	12-1	a
0	13-2	parte	12-2	parte
2	13-3	sono	12-3	insomma
0	13-4	persone	12-4	persone
1	13-5	{P}	_	_
0	13-6	che	12-5	che
0	13-7	fanno	12-6	fanno
0	13-8	l'	12-7	l'
0	13-9	elemosina	12-8	elemosina
1	13-10	sì	_	_
0	14-0	mhmh	13-0	mhmh
1	_	_	14-0	sì
0	15-0	mh	15-0	mh
2	15-1	ah	15-1	a
0	16-0	incontri	16-0	incontri
0	16-1	anche	16-1	anche
1	16-2	a	_	_
2	16-3	volte	16-2	molte
0	16-4	persone	16-3	persone
0	16-5	che	16-4	che
0	16-6	ti	16-5	ti
0	16-7	fermano	16-6	fermano
0	16-8	per	16-7	per
0	17-0	sì	17-0	sì
1	17-1	{ride}	_	_
2	18-0	x	18-0	chiederti
0	18-1	di	18-1	di
0	18-2	fare	18-2	fare
0	18-3	beneficienza	18-3	beneficienza
1	_	_	18-4	{ride}
0	18-4	{ride}	19-0	{ride}
0	19-0	esatto	19-1	esatto
0	20-0	{ride}	20-0	{ride}
0	21-0	le	20-1	le
0	21-1	classiche	20-2	classiche
0	21-2	persone	20-3	persone
0	21-3	che	20-4	che
0	21-4	sono	20-5	sono
0	21-5	sotto	20-6	sotto
0	21-6	i	20-7	i
0	21-7	portici	20-8	portici
2	22-0	eh	21-0	e
0	23-0	a	22-0	a
0	23-1	volte	22-1	volte
1	23-2	{P}	_	_
0	23-3	persone	22-2	persone
0	23-4	famose	22-3	famose
0	23-5	ogni	22-4	ogni
0	23-6	tanto	22-5	tanto
0	23-7	una	22-6	una
0	23-8	volta	22-7	volta
0	23-9	ho	22-8	ho
0	23-10	incontrato	22-9	incontrato
2	23-11	pif	22-10	piff
0	23-12	ad	22-11	ad
0	23-13	esempio	22-12	esempio
1	_	_	23-0	a
0	24-0	ah	23-1	ah
1	24-1	si	_	_
2	24-2	si	23-2	sì
2	24-3	si	23-3	sì
2	25-0	eh	23-4	sì
2	25-1	si	24-0	e
0	25-2	che	25-0	che
0	25-3	era	25-1	era
1	_	_	25-2	in
0	25-4	un	25-3	un
0	25-5	hotel	25-4	hotel
0	25-6	che	25-5	che
0	25-7	è	25-6	è
0	25-8	lì	25-7	lì
0	25-9	su	25-8	su
0	25-10	via	25-9	via
0	25-11	indipendenza	25-10	indipendenza
0	26-0	anche	26-0	anche
0	26-1	cremonini	26-1	cremonini
0	26-2	dicono	26-2	dicono
0	26-3	che	26-3	che
1	_	_	26-4	si
2	26-4	sia	26-5	aspetta
2	26-5	spetto	27-0	cremonini
0	27-0	eh	27-1	eh
0	27-1	non	27-2	non
0	27-2	l'	27-3	l'
0	27-3	ho	27-4	ho
0	27-4	ancora	27-5	ancora
0	27-5	incontrato	27-6	incontrato
0	27-6	cremonini	27-7	cremonini
1	_	_	28-0	poi
2	27-7	{ride}	28-1	niente
0	28-0	neanche	28-2	neanche
0	28-1	io	28-3	io
1	_	_	29-0	{ride}
2	28-2	mai	29-1	e
0	29-0	però	30-0	però
2	29-1	ho	30-1	è
2	29-2	detto	30-2	che
0	29-3	sì	30-3	sì
0	29-4	tre	31-0	tre
0	29-5	anni	31-1	anni
0	29-6	perché	31-2	perché
0	29-7	io	31-3	io
1	29-8	ci	_	_
2	29-9	andavo	31-4	sono
2	29-10	nel	31-5	dal
2	29-11	duemila	31-6	duemiladiciotto
2	29-12	diciotto	32-0	sono
2	29-13	diciannove	32-1	dal
0	29-14	sì	32-2	sì
0	29-15	tre	32-3	tre
0	29-16	anni	32-4	anni
0	29-17	che	32-5	che
0	29-18	sono	32-6	sono
0	29-19	lì	32-7	lì
0	29-20	non	32-8	non
0	29-21	ho	32-9	ho
1	29-22	ancora	_	_
1	29-23	x	_	_
2	29-24	quindi	32-10	ancoraincrociato
2	29-25	{ride}	32-11	cremonini
2	30-0	vabbé	33-0	beh
0	30-1	magari	33-1	magari
0	30-2	dai	33-2	dai
0	30-3	quest'	33-3	quest'
0	30-4	anno	33-4	anno
0	30-5	sarà	33-5	sarà
1	30-6	{ride}	_	_
0	30-7	l'	33-6	l'
0	30-8	anno	33-7	anno
0	30-9	buono	33-8	buono
1	31-0	ah	_	_
0	31-1	sì	34-0	sì
0	31-2	chissà	34-1	chissà
2	32-0	allora	34-2	{ride}
2	32-1	perfetto	35-0	beh
0	33-0	e	36-0	e
0	33-1	anche	36-1	anche
2	33-2	mh	36-2	emh
0	33-3	{P}	36-3	{P}
0	33-4	per	36-4	per
0	33-5	il	36-5	il
0	33-6	fatto	36-6	fatto
0	33-7	che	36-7	che
0	33-8	hanno	36-8	hanno
0	33-9	messo	36-9	messo
0	33-10	le	36-10	le
0	33-11	luci	36-11	luci
0	33-12	con	36-12	con
0	33-13	le	36-13	le
0	33-14	scritte	36-14	scritte
0	33-15	delle	36-15	delle
0	33-16	canzoni	36-16	canzoni
0	33-17	cosa	36-17	cosa
0	33-18	ne	36-18	ne
