match	id_A	token_A	id_B	token_B
0	1-0	per	1-0	per
0	1-1	quattro	1-1	quattro
1	2-0	no	_	_
2	2-1	n~	2-0	non
2	2-2	un	2-1	uno
2	2-3	kilo	2-2	chilo
0	2-4	settecento	2-3	settecento
0	2-5	grammi	2-4	grammi
0	2-6	di	2-5	di
0	2-7	pasta	2-6	pasta
2	3-0	eh	3-0	e
2	3-1	vabbè	3-1	vabbé
0	3-2	ma	3-2	ma
1	3-3	perché	_	_
0	3-4	quello	3-3	quello
1	_	_	3-4	è
0	3-5	il	3-5	il
0	3-6	padre	3-6	padre
1	3-7	se	_	_
1	3-8	ne	_	_
2	3-9	mangia	3-7	sai
2	3-10	assai	3-8	mando
2	3-11	io	3-9	sta
0	3-12	so	3-10	so
0	4-0	con	4-0	con
2	4-1	due	4-1	quell-
0	5-0	il	5-0	il
0	5-1	padre	5-1	padre
1	5-2	man~	_	_
2	5-3	ne	5-2	man-
0	5-4	mangia	5-3	mangia
0	5-5	ne	5-4	ne
0	5-6	mangia	5-5	mangia
0	5-7	una	5-6	una
0	5-8	scodella	5-7	scodella
2	5-9	da	5-8	di
0	5-10	insalata	5-9	insalata
2	6-0	eh	6-0	ah
0	7-0	con	7-0	con
0	7-1	due	7-1	due
0	7-2	vasetti	7-2	vasetti
0	8-0	del	7-3	del
0	8-1	pesto	7-4	pesto
0	8-2	quello	7-5	quello
0	8-3	là	7-6	là
0	8-4	barilla	7-7	barilla
1	_	_	8-0	vabbé
1	_	_	8-1	tanto
1	_	_	8-2	e
2	9-0	vabbè	8-3	t-t-
2	9-1	grazie	8-4	tutti
2	9-2	con	8-5	e
2	9-3	settecento	8-6	due
2	9-4	grammi	8-7	programmi
0	9-5	di	8-8	di
0	9-6	pasta	8-9	pasta
1	_	_	9-0	e
2	10-0	rico~	9-1	poi
2	11-0	ricotta	10-0	ricotte
0	11-1	e	10-1	e
2	11-2	noci	10-2	noci'
0	12-0	non	11-0	non
0	12-1	contenta	11-1	contenta
0	13-0	il	12-0	il
0	13-1	fior	12-1	fior
0	13-2	di	12-2	di
0	13-3	latte	12-3	latte
0	13-4	dentro	12-4	dentro
0	14-0	non	13-0	non
0	14-1	contenta	13-1	contenta
0	15-0	il	14-0	il
0	15-1	parmigiano	14-1	parmigiano
0	15-2	sopra	14-2	sopra
0	16-0	e	15-0	e
0	16-1	non	15-1	non
2	16-2	stona	15-2	stono
0	17-0	non	16-0	non
0	17-1	contenta	16-1	contenta
1	17-2	mi	_	_
1	17-3	ha	_	_
1	17-4	detto	_	_
2	17-5	eh	16-2	per
2	17-6	se	16-3	tutta
2	17-7	c'	16-4	la
2	17-8	avevo	16-5	sessione
2	17-9	le	16-6	uagliò
2	17-10	noci	16-7	ci
2	17-11	mettevo	16-8	metto
0	17-12	pure	16-9	pure
0	17-13	le	16-10	le
0	17-14	noci	16-11	noci
0	17-15	sopra	16-12	sopra
1	_	_	17-0	no
0	18-0	no	18-0	no
2	19-0	marò	19-0	ti
2	20-0	esagerata	19-1	prego
2	21-0	ua	20-0	qua
0	21-1	mi	20-1	mi
0	21-2	piacevano	20-2	piacevano
0	21-3	tanto	20-3	tanto
0	21-4	quelle	20-4	quelle
0	21-5	zucchine	20-5	zucchine
0	21-6	le	20-6	le
0	21-7	avete	20-7	avete
0	21-8	mangiate	20-8	mangiate
0	21-9	tutte	20-9	tutte
0	22-0	mh	21-0	mh
0	23-0	sorry	22-0	sorry
0	24-0	te	22-1	te
0	24-1	le	22-2	le
0	24-2	rifaccio	22-3	rifaccio
0	24-3	prima	22-4	prima
0	24-4	che	22-5	che
0	24-5	te	22-6	te
0	24-6	ne	22-7	ne
0	24-7	vai	22-8	vai
0	25-0	eh	23-0	eh
2	26-0	prima	24-0	ma
0	26-1	che	24-1	che
0	26-2	te	24-2	te
0	26-3	ne	24-3	ne
0	26-4	vai	24-4	vai
0	27-0	mh	25-0	mh
0	28-0	è	26-0	è
2	28-1	lui	26-1	lei
0	28-2	che	26-2	che
0	28-3	va	26-3	va
0	28-4	via	26-4	via
0	29-0	sai	27-0	sai
0	29-1	che	27-1	che
